weight logl A B $log(f)$
0.000000000000000000e+00 -1.469074569221280626e+03 9.802858743283628939e-01 -1.667866320782309231e+00 -8.399615578781855163e+00
0.000000000000000000e+00 -1.447076583972227809e+03 2.527802065458217839e-02 3.429551026721730977e+01 -4.710697577675255765e+00
0.000000000000000000e+00 -1.443363598978960908e+03 1.247099762977265769e+00 -1.464813633152105865e+01 -2.352499152106030778e+00
0.000000000000000000e+00 -1.436185808761991211e+03 3.843874198519579011e-01 2.902245628061814386e+01 -1.001106453404013052e+00
0.000000000000000000e+00 -1.423809722889896193e+03 1.969546237986163462e+00 -2.089262081759583722e+01 -1.059229702504342896e-01
0.000000000000000000e+00 -1.418334834933218872e+03 1.504295150900176736e+00 -1.038472590281399732e+01 -5.899532870836239340e-01
0.000000000000000000e+00 -1.413297587141206122e+03 3.712914011130763470e-01 6.575835274456380830e+00 -3.799052041563353299e-01
0.000000000000000000e+00 -1.401544369478439876e+03 6.470010372495060835e-02 2.814696121817696906e+01 -1.438760837729720521e+00
0.000000000000000000e+00 -1.398785201411152229e+03 1.482847918904241169e+00 -2.169292800784118924e+01 -9.174338410206267724e+00
0.000000000000000000e+00 -1.375059025672634561e+03 5.143403955492420465e-01 9.894131824936344799e+00 -1.279060903790629311e+00
0.000000000000000000e+00 -1.367897803680690231e+03 2.218070600654122870e-01 3.090783145331884896e+01 -1.780005805288251253e+00
0.000000000000000000e+00 -1.357720919407487600e+03 6.052204077618483780e-01 4.442096902927346491e+00 -9.910396591248691323e-01
0.000000000000000000e+00 -1.357290891292052720e+03 1.121487392729395793e+00 -9.195648482706161531e+00 -2.666569736279038594e+00
0.000000000000000000e+00 -1.356895943595204017e+03 8.985932499838646947e-01 -1.143279613849159659e-01 -3.080119894479830478e+00
0.000000000000000000e+00 -1.353019534460132490e+03 3.255772217923720291e-01 3.509378157043178703e+01 -5.839464183358202831e-01
0.000000000000000000e+00 -1.345779617413464166e+03 -5.022488359984151884e-01 3.954988899667233682e+01 -2.973644134690758278e-01
0.000000000000000000e+00 -1.338996583019527407e+03 1.746932590470075652e+00 -2.325235448861736387e+01 -8.996328656835324011e-01
0.000000000000000000e+00 -1.326243329613563219e+03 1.203962404124981234e+00 -2.685055099232485532e+00 -9.535559080176110314e-01
0.000000000000000000e+00 -1.324852710978028199e+03 -5.371245101237338559e-01 3.784003060467078683e+01 -1.113321716307282827e-01
0.000000000000000000e+00 -1.304730597100921841e+03 1.030509029689699929e+00 -1.491038064723255729e-01 -1.677782296182776633e+00
0.000000000000000000e+00 -1.296321173162573132e+03 1.632892777196532919e+00 -1.854818802811252354e+01 -8.511684413696922746e-01
0.000000000000000000e+00 -1.290181671905107578e+03 1.627080537742838118e+00 -3.000449837459741076e+01 -2.013932117042955383e+00
0.000000000000000000e+00 -1.285429748169954564e+03 9.298552331158305151e-01 9.960694541500849652e+00 -7.149327259471700557e-01
0.000000000000000000e+00 -1.274400837922873734e+03 -6.730565229699259078e-02 3.800167716257220718e+01 -8.262933906217952540e+00
0.000000000000000000e+00 -1.260773848960881423e+03 2.796687120245273661e-01 1.378887281671162413e+01 -6.067024956971316385e-01
0.000000000000000000e+00 -1.249305146166624809e+03 1.533900104318055568e+00 -7.994212042367642823e+00 -2.685867622814104294e-01
0.000000000000000000e+00 -1.248369393741887961e+03 8.619488340083041322e-01 6.457546287090053738e+00 -1.637315511830824022e+00
0.000000000000000000e+00 -1.245166979243445667e+03 4.436081886334353186e-01 2.183173867647634836e+01 -1.877836726011212320e+00
0.000000000000000000e+00 -1.232470745239297912e+03 1.210026727039316796e+00 -1.138333397749367037e+01 -8.062173525065370328e+00
0.000000000000000000e+00 -1.227693371154266060e+03 1.064958678192660102e+00 -6.412099371798348102e+00 -3.163643211033651426e+00
0.000000000000000000e+00 -1.209729289431747475e+03 1.988733439204271036e+00 -2.256811287686205247e+01 -7.300372954528633329e-02
0.000000000000000000e+00 -1.208886366150796221e+03 9.662701709955161533e-01 1.123129630292939396e+01 -4.487352102498416428e-01
0.000000000000000000e+00 -1.204734898435043306e+03 1.420122361129937616e+00 -2.245774447372995652e+01 -1.826295660090856643e+00
0.000000000000000000e+00 -1.193392057827183635e+03 2.274908752717145433e+00 -3.940358870588534757e+01 -4.340399158473680075e-01
0.000000000000000000e+00 -1.189782297847067184e+03 1.349839613007333128e-01 3.107599813065112926e+01 -8.450623566402269304e+00
0.000000000000000000e+00 -1.189428401002942110e+03 8.526618065521613943e-01 -7.566894248069644391e+00 -6.565665457430789331e-01
0.000000000000000000e+00 -1.187030228987684495e+03 1.945595735818308469e-01 3.353427545862101056e+01 -1.343671163624142295e+00
0.000000000000000000e+00 -1.181372203377164624e+03 4.748035947441398008e-01 3.535889703533118222e+01 -1.025839169500208925e-01
0.000000000000000000e+00 -1.170030994898148720e+03 1.484047737226996233e+00 -1.780100547462034299e+01 -1.636516100513819794e+00
0.000000000000000000e+00 -1.165358835778797129e+03 1.628701896815572425e+00 -1.318274242798472784e+01 -3.359327474546383030e-01
0.000000000000000000e+00 -1.159015753089037389e+03 1.270328631535731390e+00 -1.018802730801099443e+01 -1.827960547712844885e+00
0.000000000000000000e+00 -1.150146296558801851e+03 8.504940697551965911e-02 3.151141404668700829e+01 -3.115017023336835500e+00
0.000000000000000000e+00 -1.143757168231833703e+03 1.303889702077327684e+00 -9.763716042186523225e+00 -1.383610096801628941e+00
0.000000000000000000e+00 -1.130134050270665284e+03 3.850243290524666406e-01 5.868278571780571440e+00 -2.560458549700008746e-01
0.000000000000000000e+00 -1.120205415315253958e+03 2.738701986148193157e-01 2.572272319320391887e+01 -4.935937914174235885e+00
0.000000000000000000e+00 -1.106997164889932947e+03 7.732247360138231329e-01 1.839412226295265640e+01 -4.299154439820362938e-01
0.000000000000000000e+00 -1.105886835321252420e+03 1.600516866665842031e+00 -3.139683929256474215e+01 -1.308414683690712010e+00
0.000000000000000000e+00 -1.103236089501849392e+03 5.628792731722107590e-01 2.831977751628123485e+00 -5.414418222092258759e-01
0.000000000000000000e+00 -1.096188532663370324e+03 4.872204321696145257e-01 7.327214766953666469e+00 -6.895872467654111659e-01
0.000000000000000000e+00 -1.088547913395542537e+03 1.220127443892536689e+00 -3.008769665407163529e+01 -2.202845473638070928e-02
0.000000000000000000e+00 -1.085618063975281075e+03 1.224283782797726872e+00 -1.198479491563619348e+01 -4.332443742047937363e+00
0.000000000000000000e+00 -1.082201928835913805e+03 4.945454911315287916e-01 1.274890064648846533e+01 -1.592545450550389319e+00
0.000000000000000000e+00 -1.074693341648358228e+03 1.961997203828182990e-01 2.868707619410551501e+01 -9.375109460835149733e+00
0.000000000000000000e+00 -1.067280830379238978e+03 -9.080982247804314511e-02 2.929061979156409734e+01 -6.312254181200422920e-01
0.000000000000000000e+00 -1.045074344967052184e+03 1.719830433560767702e+00 -3.767585141355693423e+01 -1.002527623980828508e+00
0.000000000000000000e+00 -1.044292511757898865e+03 9.054608662889673809e-01 -4.064342263213930551e+00 -1.364922602060060441e+00
0.000000000000000000e+00 -1.040048004189243329e+03 1.376194159714829723e+00 -2.070341770827686290e+01 -1.768270247514870164e+00
0.000000000000000000e+00 -1.031319521155037364e+03 6.219283762285616746e-01 6.892191885779048732e+00 -1.353052330483125232e+00
0.000000000000000000e+00 -1.024433796665871569e+03 4.686366184421526526e-01 1.720308273831558665e+01 -6.104347169794646533e+00
0.000000000000000000e+00 -1.024068012395345022e+03 1.489478198413680232e+00 -3.085023895411861261e+01 -7.256346842819088039e-01
0.000000000000000000e+00 -1.019763140041934662e+03 1.334805155199186188e+00 -1.431319916754432597e+01 -2.491692096016551616e+00
0.000000000000000000e+00 -1.016279395070442433e+03 5.104748995017711621e-01 2.740036615215689153e+01 -4.862312031828359693e-01
0.000000000000000000e+00 -1.011634429437875269e+03 2.160386083729978424e+00 -3.142857196444852264e+01 -1.092270065587186423e-01
0.000000000000000000e+00 -1.006517105890000835e+03 9.212703346750057420e-01 -7.344558956129276339e+00 -9.007146056492736363e-01
0.000000000000000000e+00 -1.003992621926439369e+03 1.998729283802223478e+00 -3.281512315907964705e+01 -7.316885287677710181e-01
0.000000000000000000e+00 -1.002622010155545240e+03 1.017551911223687711e+00 -3.248754422075649018e+00 -7.807670650672839940e+00
0.000000000000000000e+00 -1.001002411274170299e+03 1.225936697900646521e+00 -1.391614463021881676e+01 -2.117097840715724821e+00
0.000000000000000000e+00 -9.997324308253380423e+02 1.836712062118348143e+00 -2.814423159907134320e+01 -9.320116139347263129e-01
0.000000000000000000e+00 -9.954570536547363417e+02 5.890288455464549600e-01 2.052987930564640351e+00 -5.111877060829677077e-01
0.000000000000000000e+00 -9.950717523457548168e+02 1.371674508704403550e+00 -9.249859398763668139e+00 -8.170437302003783486e-01
0.000000000000000000e+00 -9.934092242756441919e+02 7.357581600451386095e-01 1.078135547402388283e+01 -1.677084185033187680e+00
0.000000000000000000e+00 -9.928845621408006537e+02 1.187429746168289668e+00 2.900194903649762068e-01 -5.548348738188089158e-01
0.000000000000000000e+00 -9.883128014251365130e+02 5.707554939268391081e-01 6.853748056167020763e+00 -9.785769632826220032e-01
0.000000000000000000e+00 -9.861920166603398457e+02 4.807539739892909836e-01 2.606013413147599067e+01 -7.206075559342579595e-01
0.000000000000000000e+00 -9.835984895888984738e+02 1.268651423673359702e+00 -2.874111498531372177e+01 -1.618885419736599829e-01
0.000000000000000000e+00 -9.810451202479066524e+02 8.724313482033334566e-01 -9.817104646276195723e+00 -4.254344534085348073e-01
0.000000000000000000e+00 -9.806036335622474098e+02 7.611478709118770780e-01 -2.706195306065374950e+00 -6.963464827789671574e-01
0.000000000000000000e+00 -9.805245893619095341e+02 9.731538046068024528e-01 -3.008260039502538064e+00 -2.859753831260588797e+00
0.000000000000000000e+00 -9.797754218474101435e+02 9.386727845567186534e-01 -9.230108365442788454e-01 -6.562051889874901178e+00
0.000000000000000000e+00 -9.779588475989296512e+02 8.759200136882228094e-02 2.859378401203045428e+01 -1.559863610616837093e+00
0.000000000000000000e+00 -9.707399276881731112e+02 1.306572292410914216e+00 2.435818957538316454e+00 -4.317336494513668299e-02
0.000000000000000000e+00 -9.657820125628486494e+02 1.707329180714047823e-01 3.213138803007412037e+01 -1.839324659463269285e+00
0.000000000000000000e+00 -9.650347843213698980e+02 1.151438963969930285e+00 -2.061924800985929807e+01 -4.177778856506346727e-01
0.000000000000000000e+00 -9.588762242763853010e+02 6.114993685230594167e-01 -4.896388072605937225e+00 -4.898209401234687732e-02
0.000000000000000000e+00 -9.574538099195058294e+02 -1.726066773155103817e-01 2.504432940742692892e+01 -2.218409947752064681e-02
0.000000000000000000e+00 -9.543908213199564443e+02 1.286177237032443799e+00 -2.037070932963906600e+01 -1.035359567095960998e+00
0.000000000000000000e+00 -9.523213148728756323e+02 4.032437143912641631e-01 3.612883794029326623e+01 -1.134361700380903670e-01
0.000000000000000000e+00 -9.507462092817064558e+02 5.164843616428971274e-01 2.966347334890882337e+01 -2.530162803863529319e-01
0.000000000000000000e+00 -9.483726164456595598e+02 1.015029030943521704e+00 -1.501967921292234465e+01 -4.361547299854109383e-01
0.000000000000000000e+00 -9.457061977329836964e+02 3.423837631388089164e-01 3.711404484067919896e+01 -2.005343060600335292e-01
0.000000000000000000e+00 -9.422146572639408078e+02 7.254954905352661854e-03 3.940420794664787252e+01 -1.539173052297714506e+00
0.000000000000000000e+00 -9.349094177902503588e+02 1.105092944461134152e+00 -3.061728265413123040e+00 -1.513439663205991437e+00
0.000000000000000000e+00 -9.330971312229652312e+02 1.831896993725429468e+00 -2.830637315320005953e+01 -9.470989743982691778e-01
0.000000000000000000e+00 -9.221653554777135469e+02 -1.904962109159491490e-02 2.706466772958950173e+01 -6.150942297348809262e-01
0.000000000000000000e+00 -9.216469054020576550e+02 1.388646362771401854e+00 -2.887259687963290133e+01 -4.773789787936024709e-01
0.000000000000000000e+00 -9.196357373051495188e+02 1.122869413466251132e+00 2.658219736116301135e+00 -5.294274798620861588e-01
0.000000000000000000e+00 -9.190621014973550018e+02 1.150054992063049397e+00 -6.342830732818981687e+00 -2.012433497495323742e+00
0.000000000000000000e+00 -9.074303278683648841e+02 2.824058999721597019e-01 2.330234634219320355e+01 -2.454655370482194954e+00
0.000000000000000000e+00 -8.950594766763194912e+02 1.458388207691221794e+00 -2.621053758265824030e+01 -1.143199077669626362e+00
0.000000000000000000e+00 -8.944419253922920916e+02 -1.081881351632745236e-01 2.923971218522642346e+01 -4.727848650857620072e-01
0.000000000000000000e+00 -8.929381421827084750e+02 1.453678885251296293e+00 -3.267174951722815024e+00 -1.255699637965790316e-03
0.000000000000000000e+00 -8.885289455408388903e+02 6.103617851422065144e-01 1.891288173558815799e+01 -9.447634153205637375e-01
0.000000000000000000e+00 -8.858058912770836741e+02 1.420618555208241318e+00 -2.173262841188974193e+01 -1.929854069002765016e+00
0.000000000000000000e+00 -8.848335064597940800e+02 1.302695356654353986e+00 -5.331383875294733343e+00 -6.142301259627043208e-01
0.000000000000000000e+00 -8.830426702828335692e+02 1.596464097502273916e+00 -2.739022009554922832e+01 -2.520993527534231227e+00
0.000000000000000000e+00 -8.802439337255813143e+02 1.076833246780374509e+00 -1.159863403649537972e+01 -1.105961087159316847e+00
0.000000000000000000e+00 -8.799311223497247738e+02 6.200450553418246358e-01 8.609102849384399292e+00 -1.696295442499055284e+00
0.000000000000000000e+00 -8.778502708822844625e+02 1.162237646539798774e+00 -2.525321573222351645e+01 -6.430376502899726177e-02
0.000000000000000000e+00 -8.748599672388415911e+02 5.085342024854266896e-01 1.655408725746450926e+01 -7.590141109895153448e+00
0.000000000000000000e+00 -8.708026998838337249e+02 1.017503031466009844e+00 2.433992896209424828e+00 -1.044802805557042191e+00
0.000000000000000000e+00 -8.703614045587610235e+02 1.486574141248645731e+00 -7.173997475254900280e+00 -1.547009457513368602e-01
0.000000000000000000e+00 -8.663487659903639724e+02 5.970443222706514064e-01 4.738165320227992083e+00 -7.630353126294977528e-01
0.000000000000000000e+00 -8.662619139285283154e+02 1.281391254768834642e+00 -1.811422340818869259e+01 -1.383102959791797204e+00
0.000000000000000000e+00 -8.621866090551445723e+02 1.847892728387952488e+00 -3.182842393806378922e+01 -1.456412422374922855e+00
0.000000000000000000e+00 -8.608468403503520676e+02 1.083959144217189419e+00 4.838169704897396173e+00 -4.330702460189677083e-01
0.000000000000000000e+00 -8.557287702858764078e+02 9.592047306223214775e-01 -1.590847093784363508e+01 -1.485489157603723243e-01
0.000000000000000000e+00 -8.555396438449390644e+02 4.797514580314476973e-02 3.850837253029764895e+01 -1.325003351185783274e+00
0.000000000000000000e+00 -8.523594700718615513e+02 1.149087986781843540e+00 -4.528020185817396737e+00 -1.406526318574647050e+00
0.000000000000000000e+00 -8.399392185130192274e+02 1.742959679104316706e-01 2.638125595808907065e+01 -1.847011708121925722e+00
0.000000000000000000e+00 -8.384159361754554993e+02 1.251349551461055754e+00 -2.918116686889362654e+01 -1.190428196236759106e-02
0.000000000000000000e+00 -8.367508928020902204e+02 1.183621406538815535e+00 -1.929963766487752608e+01 -5.918762271476065706e-01
0.000000000000000000e+00 -8.346975623777818782e+02 -6.805923542807335025e-02 2.679554161738424511e+01 -3.585762174504907307e-01
0.000000000000000000e+00 -8.287311064293585332e+02 1.227618621065733606e+00 -1.166118611871973343e+01 -7.929603430312187839e+00
0.000000000000000000e+00 -8.238579347674660767e+02 1.035431307057484318e+00 7.774103962464103290e+00 -3.191210255577558996e-01
0.000000000000000000e+00 -8.218373132551010940e+02 1.329103613171982445e+00 -3.158224518435385875e+01 -3.971140903490244511e-02
0.000000000000000000e+00 -8.209314425006162992e+02 -2.801636119470156672e-01 3.918879295584817157e+01 -7.945342778900261749e-01
0.000000000000000000e+00 -8.159885046490454670e+02 4.037248018260335414e-01 2.732575258701955079e+01 -8.431454957808224293e-01
0.000000000000000000e+00 -8.154151553144592981e+02 7.478451908955179306e-01 -2.909761099891142067e+00 -5.269339896812255120e-01
0.000000000000000000e+00 -8.146858659291295908e+02 1.108426133781627243e+00 -6.896564920279729449e+00 -9.227558599326476596e+00
0.000000000000000000e+00 -8.103301417836364635e+02 1.252098167577859300e+00 -2.276901381364906030e+01 -4.908935815696473526e-01
0.000000000000000000e+00 -8.044860259937045157e+02 4.857179041601451530e-01 2.846508096316478031e+01 -3.597805879709738974e-01
0.000000000000000000e+00 -7.957289618756863092e+02 1.241673564662516327e+00 -1.879169825888062917e+00 -4.502446452446520198e-01
0.000000000000000000e+00 -7.922937861316434009e+02 1.533644920724956506e+00 -2.430258399978517758e+01 -3.055950566029235205e+00
0.000000000000000000e+00 -7.885440359656670353e+02 7.335835789126079476e-01 -1.955475944484426520e+00 -5.524083712505039045e-01
0.000000000000000000e+00 -7.845608425977364959e+02 4.510803997454360115e-01 2.232997949441610785e+00 -3.559903164630284778e-03
0.000000000000000000e+00 -7.835807567050178477e+02 1.237119122965397722e+00 -1.206748597766239328e+01 -5.303226227602980458e+00
0.000000000000000000e+00 -7.767663381910545013e+02 6.525179466409340989e-01 1.912211859673276138e+01 -6.334615484756973558e-01
0.000000000000000000e+00 -7.766604125342183806e+02 2.200375464439103368e+00 -3.338006457822396555e+01 -1.226305667177740588e-03
0.000000000000000000e+00 -7.730787171324180918e+02 2.337113865535300761e-01 2.616126447486324480e+01 -3.600076515049178028e+00
0.000000000000000000e+00 -7.728244463518263956e+02 1.772928102157294461e+00 -2.573742090417601247e+01 -8.123815102628348939e-01
0.000000000000000000e+00 -7.702656800393990579e+02 8.991540781561013773e-01 8.688208107700880589e+00 -7.375109771181769247e-01
0.000000000000000000e+00 -7.687708308237755546e+02 2.000508382730874501e-01 2.217941213426310298e+01 -1.004564102605520759e+00
0.000000000000000000e+00 -7.618217650549047448e+02 -2.790519246941371989e-01 3.861435236827230710e+01 -6.882786762219890164e-01
0.000000000000000000e+00 -7.594325399787907145e+02 6.033532955454301572e-01 1.597429794858705776e+01 -1.523119327678351453e+00
0.000000000000000000e+00 -7.584124117804524303e+02 4.277002146924537840e-01 1.307461911270194577e+01 -9.506877127564496988e-01
0.000000000000000000e+00 -7.572734242585394213e+02 8.919070131451327654e-01 7.412970162743818037e+00 -9.565927388070214477e-01
0.000000000000000000e+00 -7.514751709107471243e+02 1.059318661162159003e+00 -3.016575286093619468e+00 -1.995991962326829849e+00
0.000000000000000000e+00 -7.503598560574326939e+02 7.981824118624292197e-01 2.052746239054877009e+01 -1.259220992263543337e-02
0.000000000000000000e+00 -7.491292342886599727e+02 1.724793443843623209e+00 -3.169551301788177611e+01 -2.952553838617275161e+00
0.000000000000000000e+00 -7.489964193624700783e+02 6.963075496696333744e-01 6.071751448470187995e+00 -1.757904452652963911e+00
0.000000000000000000e+00 -7.463064180402617467e+02 1.047252861717158368e-01 1.886270479183662019e+01 -2.013379477139594087e-01
0.000000000000000000e+00 -7.447362211506218728e+02 1.870711484214256259e+00 -3.227187401272126976e+01 -1.277167353317302911e+00
0.000000000000000000e+00 -7.425979927551638866e+02 9.396724409496943764e-01 1.453708749756571450e+01 -4.047417963088406623e-02
0.000000000000000000e+00 -7.402546875613205657e+02 2.545245463148084752e-01 1.456079486877200679e+01 -3.217382155914023656e-01
0.000000000000000000e+00 -7.391935880996149990e+02 8.438790897438828154e-01 1.490387614202884947e+01 -2.896210610669971430e-01
2.964393875047479265e-323 -7.341714346136170661e+02 4.985936088263365207e-01 2.378008635399385895e+01 -7.718971766141198287e-01
2.114600964200535209e-321 -7.299522911908343303e+02 8.871400836736338391e-01 1.697897875714726013e+01 -5.229909995442483250e-03
4.935715801954052976e-321 -7.291025320847272724e+02 1.171395310967840331e+00 -2.498776091029618485e+01 -1.063754793028337531e-02
3.374962426741555143e-320 -7.271775714994744249e+02 -1.185247016981083590e-01 2.781520098782219463e+01 -2.118633194502486106e-01
4.800111071514974186e-315 -7.153099273296998035e+02 6.577308733044606726e-01 1.081909102075378115e+01 -4.084464720583021347e+00
7.428391108952609015e-314 -7.125681719985926748e+02 1.454479666237233459e+00 -8.994423031840387495e+00 -2.908307038516380061e-01
8.351238742552809716e-314 -7.124485714137839523e+02 1.217933533395235912e+00 -2.085808120807448063e+01 -4.866976504679332294e-01
3.205879186062218808e-313 -7.111009098312858896e+02 3.987762473458449364e-01 1.946800166019706069e+01 -2.967591050592584878e+00
1.116324621919804372e-312 -7.098507694065538089e+02 4.336327248209155272e-01 1.736770926207574917e+01 -2.272234116174539409e+00
4.012997774796326859e-312 -7.085687725712857628e+02 1.013362525398203928e+00 -1.513330041091357359e+01 -2.745474544244448367e-01
1.016547967545519444e-310 -7.053342283801823669e+02 9.055718236828802503e-01 1.038576923502830596e+00 -9.315106782840931743e+00
1.273889042792192963e-306 -6.958957260903198403e+02 2.059777159371911637e-01 2.403812924686093311e+01 -1.396999944172151231e+00
2.101862194413322206e-305 -6.930898917460781377e+02 1.218741221326700597e+00 -3.130061590785018666e+00 -6.124506688311335267e-01
1.757188262336699097e-302 -6.863587452247876399e+02 1.112850186538054231e+00 -1.447750993281486842e+01 -7.483327321737629489e-01
5.225603594552696443e-302 -6.852663898664636690e+02 1.181967962158321228e+00 -5.516794915431049162e+00 -1.229481369159103110e+00
5.740835294705579270e-302 -6.851698554566611392e+02 1.268346856244907173e+00 -2.334146734160523806e+01 -4.124713184147221767e-01
1.173376794087504656e-301 -6.844524893444656755e+02 -2.487466623922269804e-01 3.475188803110435742e+01 -3.445265807676474168e-01
4.350564269278904858e-301 -6.831395695313733540e+02 1.607162777540864340e+00 -2.383196725998230647e+01 -1.753119527755682583e+00
6.451150166364597998e-301 -6.827431166498599850e+02 1.042809972625004633e+00 -4.368141820898394201e+00 -9.798863262072867286e+00
9.729551397372855199e-296 -6.708167818301321859e+02 1.522145313603409988e+00 -1.206756928727518385e+01 -3.004418815640104157e-01
2.155106334589617483e-295 -6.700190244616374002e+02 1.130829078348805083e+00 -1.349338567426180191e+01 -1.004373039704763215e+00
1.314041711642051823e-293 -6.659060866776062539e+02 1.156218980179364308e+00 -8.966354950326113737e+00 -9.396497893894320441e+00
5.736668823289912357e-291 -6.598246454577046052e+02 1.079738879487743830e+00 -7.034160113447896379e+00 -2.717926431593821412e+00
9.880629738366884122e-291 -6.592784479067669281e+02 1.380422425538494480e+00 -1.417608717864366241e+01 -1.454580537348745040e+00
3.428151662514326808e-290 -6.580319178201718842e+02 6.043045667838100599e-01 7.531031332269080281e+00 -1.117974163731286552e+00
1.027367653536586027e-288 -6.546292690214661434e+02 4.198953095080870668e-01 1.992826461911682401e+01 -6.934639433147893328e+00
9.399511273314528744e-288 -6.524131111804906595e+02 2.954171574311477144e-01 1.573158838956051397e+01 -5.365594332392191745e-01
3.730238055666263702e-287 -6.510322117297067734e+02 -1.210964794041213821e-01 3.080277600073669930e+01 -4.177956106990023954e-01
7.133135611213130404e-287 -6.503814328682990435e+02 1.483669421382973752e+00 -1.601659222228524015e+01 -9.623467989584977289e-01
4.854204575546837707e-283 -6.415534981590622010e+02 6.527639596574719150e-01 5.305529246782640485e+00 -1.035646250248795752e+00
4.926286247563833658e-283 -6.415362580037002544e+02 1.038150189027003734e+00 -5.838567565834573259e+00 -2.348738342468258189e+00
2.495704163446788607e-281 -6.376086023060336174e+02 9.317617923939813807e-02 3.252845244529365232e+01 -6.951492978470536599e+00
3.613271484838382364e-281 -6.372360596348013360e+02 1.619508306449041868e+00 -2.825114491247168758e+01 -2.363154940880244581e+00
2.206053490882651320e-278 -6.308192127778297618e+02 -3.953485667596723374e-02 2.538372473420353970e+01 -1.920416509851836651e-01
4.963409034788459517e-274 -6.207954847642462255e+02 -7.430835248814204874e-02 3.732233333900072125e+01 -2.378372728637291544e+00
4.054062340588801248e-273 -6.186927730558419398e+02 9.761262532817926996e-01 -6.515220026573871337e-01 -2.417241391470311918e+00
5.823668412932264381e-271 -6.137228919206347655e+02 -2.701884464157462418e-01 3.497224447710502204e+01 -2.340911597145307610e-01
7.565880478606649745e-270 -6.111560884734062711e+02 1.492154493023116757e+00 -2.995704236715954494e+01 -5.852608479270848818e-01
1.073108645737867504e-269 -6.108040923966223090e+02 1.156562099653044129e+00 -1.262644826922029750e+01 -1.374375230187993679e+00
4.088953861681565157e-268 -6.071612778585359820e+02 -1.070759907267202493e-01 3.602649986704969365e+01 -1.289093065710618546e+00
4.227919021551490187e-268 -6.071253571014059389e+02 8.942992641027291967e-01 9.084085692005885448e-01 -9.487331059552918333e+00
1.313206396424369094e-267 -6.059895101458376985e+02 -4.587228507823226664e-03 3.185061206946501500e+01 -1.237932435241551943e+00
3.193743428199796590e-266 -6.027957031130841870e+02 1.642122159904468859e+00 -2.815553577841388844e+01 -3.209211080088286927e+00
2.331950620404604305e-265 -6.008051066438708858e+02 4.422265200188491008e-02 3.439223776071054317e+01 -9.203863823457057336e+00
2.835231484167650054e-264 -5.983046030582472667e+02 9.641356750218861293e-01 6.964802598479131746e+00 -5.118838720386982288e-01
2.097476088287515011e-261 -5.916957366061822086e+02 1.045890125485565036e+00 -9.151667977111515029e-01 -1.322140896632102880e+00
9.658310799092311080e-260 -5.878635675049658857e+02 1.110788226357870556e+00 2.983985580452461761e+00 -3.190022333090976048e-01
1.035754053069445910e-259 -5.877911714642458492e+02 1.100025103551036665e+00 -6.867183861739079020e+00 -6.379237508518401434e+00
2.471054448822506536e-259 -5.869191562174868295e+02 -1.972509104457174089e-01 3.649617939151077906e+01 -6.989993881902272221e-01
7.787279067105902105e-259 -5.857688096658710037e+02 1.500026201976183415e-01 2.970951233165394001e+01 -5.587470551424609688e+00
1.524755304487739102e-258 -5.850943821452817701e+02 4.714485464518922697e-01 2.313765617180274603e+01 -9.261628311286145276e-01
3.560628560729256429e-257 -5.819411939021176750e+02 9.680934881384661850e-01 -2.473601777722798545e+00 -2.947187338924117661e+00
1.419127621729760087e-256 -5.805560035684771947e+02 2.998837478945297619e-01 2.454570782362340253e+01 -9.856140343792121783e+00
2.616157876170213046e-253 -5.730340838394308776e+02 1.484136669547790888e+00 -3.461631144265835047e+01 -6.614492478905376061e-02
8.038989115143109443e-253 -5.719089872780842825e+02 1.318257840399368774e+00 -1.536889346308928594e+01 -3.885842776563437795e+00
1.207913765025103487e-250 -5.668941406320448095e+02 9.524052007965764233e-01 4.695301449926745363e-01 -2.222501625393277891e+00
2.304641156924420042e-249 -5.639430252654105971e+02 6.874991040281308585e-01 1.778449899465038442e+01 -4.708535583913384670e-01
7.297139346192304196e-249 -5.627879678484781607e+02 6.927465672691646148e-01 9.859475982782555548e+00 -2.876518543922053972e+00
1.023762221729226131e-248 -5.624468808621417111e+02 4.661173461498648862e-01 1.547236296286311585e+01 -1.809171028753578270e+00
3.099759155144916264e-247 -5.590339556468743467e+02 1.956560938833227681e+00 -2.753621376027393097e+01 -9.133448979848246552e-02
8.812170916768480016e-247 -5.579866462387955153e+02 9.017386879730810989e-01 6.452280857582692875e-01 -9.917766501535682622e+00
5.764426085708934871e-246 -5.561059893731805914e+02 7.585908384722443998e-01 -3.090316880840624947e+00 -3.596299399649112161e-01
2.144739484434138985e-243 -5.501844215989566464e+02 8.457698363703354261e-01 2.791711958762128631e+00 -9.054843911482702623e+00
4.260478627951280293e-243 -5.494955581835331486e+02 1.356155046135398834e-02 2.575542894854902443e+01 -3.507670701268512659e-01
7.388435515547562419e-242 -5.466399385888432789e+02 2.139313717879414156e-01 1.760415435058830269e+01 -3.083952016342976776e-01
1.968404383942746640e-237 -5.364472058763503810e+02 1.538965677089205286e+00 -3.294452451179639496e+01 -3.818199965254578387e-01
6.481658731364121146e-237 -5.352529526788480325e+02 1.598044895762729567e+00 -3.004350072119344617e+01 -1.219923221057001683e+00
7.087346237372687672e-237 -5.351611181596028928e+02 1.723376502906287300e+00 -1.888155354284480225e+01 -1.011540251796123613e-01
