 ! Swift/XRT detailed lightcurve of trigger: 10977, name: Swift J005139.2-721704 
 ! T0 for this burst is Swift MET=153250381.8006 s, = 2005 Nov 09 at 17:33:01.970 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
57882.6905835914	0.000130590277777778	-0.000130590277777778	3.3518e-01	0.0000e+00	0.0000e+00	3.0770e-03	2.1758e-03	1.0000
57883.8464394711	0.104002326388889	-0.104002326388889	1.0036e-02	0.0000e+00	0.0000e+00	1.0920e-04	1.6850e-05	0.0578
57885.3057356157	0.0363770486111111	-0.0363770486111111	1.0496e-02	0.0000e+00	0.0000e+00	1.3180e-04	1.8456e-05	0.1675
57889.6499633576	0.000333726851851852	-0.000333726851851852	1.3533e-01	0.0000e+00	0.0000e+00	2.0977e-03	1.0489e-03	1.0000
57891.3842039815	0.000957650462962963	-0.000957650462962963	8.9218e-02	0.0000e+00	0.0000e+00	5.5017e-05	1.9452e-05	1.0000
57907.347746206	0.00547020833333333	-0.00547020833333333	1.1283e-02	0.0000e+00	0.0000e+00	1.9940e-04	2.6646e-05	1.0000
57909.2740084514	0.00491883101851852	-0.00491883101851852	1.1470e-02	0.0000e+00	0.0000e+00	4.3233e-04	5.4041e-05	1.0000
57910.3400396887	0.000319212962962963	-0.000319212962962963	1.4101e-01	0.0000e+00	0.0000e+00	2.3347e-03	1.1674e-03	1.0000
57912.9146345359	0.0057894212962963	-0.0057894212962963	1.0237e-02	0.0000e+00	0.0000e+00	5.3834e-04	5.5232e-05	1.0000
57915.9671357384	0.00554275462962963	-0.00554275462962963	1.4791e-02	0.0000e+00	0.0000e+00	3.1103e-04	3.2969e-05	1.0000
57917.3725998218	0.000333726851851852	-0.000333726851851852	1.6142e-01	0.0000e+00	0.0000e+00	1.7919e-03	1.0346e-03	1.0000
57917.3737388032	0.000217650462962963	-0.000217650462962963	2.0496e-01	0.0000e+00	0.0000e+00	1.8469e-03	1.3060e-03	1.0000
57918.2265415463	0.00586201388888889	-0.00586201388888889	1.5568e-02	0.0000e+00	0.0000e+00	8.1926e-05	9.1029e-06	0.9975
57921.3553458137	0.462473969907407	-0.462473969907407	1.2513e-02	0.0000e+00	0.0000e+00	7.3293e-05	8.1944e-06	0.0152
57924.5360575127	0.000333726851851852	-0.000333726851851852	1.3289e-01	0.0000e+00	0.0000e+00	1.7165e-03	9.9105e-04	1.0000
57945.7080009664	0.000377256944444444	-0.000377256944444444	1.2187e-01	0.0000e+00	0.0000e+00	2.8577e-03	1.1666e-03	1.0000
57959.8910497002	0.000362743055555556	-0.000362743055555556	1.2403e-01	0.0000e+00	0.0000e+00	1.5620e-03	9.0185e-04	1.0000
57966.6642178391	0.000333726851851852	-0.000333726851851852	1.3403e-01	0.0000e+00	0.0000e+00	4.5325e-03	1.6025e-03	1.0000
57972.5109178542	0.336043321759259	-0.336043321759259	2.4710e-03	0.0000e+00	0.0000e+00	4.2525e-05	3.2615e-06	0.0975
57973.3895935127	0.101126828703704	-0.101126828703704	7.4711e-03	0.0000e+00	0.0000e+00	1.3651e-04	1.7478e-05	0.0993
57973.776522853	0.000348240740740741	-0.000348240740740741	1.7979e-01	0.0000e+00	0.0000e+00	1.0674e-03	7.5474e-04	1.0000
58008.983116265	0.000348240740740741	-0.000348240740740741	1.4479e-01	0.0000e+00	0.0000e+00	2.7471e-03	1.2285e-03	1.0000
58015.5626968102	0.000362743055555556	-0.000362743055555556	1.9657e-01	0.0000e+00	0.0000e+00	1.6536e-03	9.5471e-04	1.0000
58022.6567085347	0.000377256944444444	-0.000377256944444444	1.1373e-01	0.0000e+00	0.0000e+00	5.3075e-03	1.6784e-03	1.0000
58029.6160039282	0.000841574074074074	-0.000841574074074074	5.4753e-02	0.0000e+00	0.0000e+00	4.9512e-04	1.7505e-04	1.0000
58036.6673014861	0.000362743055555556	-0.000362743055555556	1.7083e-01	0.0000e+00	0.0000e+00	5.5131e-04	5.5131e-04	1.0000
58043.6405388229	0.000319212962962963	-0.000319212962962963	1.5133e-01	0.0000e+00	0.0000e+00	1.8807e-03	1.0858e-03	1.0000
58064.7200049294	0.000319212962962963	-0.000319212962962963	1.3549e-01	0.0000e+00	0.0000e+00	1.7564e-03	1.0140e-03	1.0000
58071.6223340602	0.000333726851851852	-0.000333726851851852	2.1597e-01	0.0000e+00	0.0000e+00	3.2806e-03	1.3393e-03	1.0000
58078.6487486181	0.000348240740740741	-0.000348240740740741	1.5921e-01	0.0000e+00	0.0000e+00	1.0555e-03	7.4635e-04	1.0000
58085.3637508611	0.000362743055555556	-0.000362743055555556	2.3998e-01	0.0000e+00	0.0000e+00	2.4961e-03	1.1163e-03	1.0000
58092.3970718414	0.000362743055555556	-0.000362743055555556	1.4692e-01	0.0000e+00	0.0000e+00	3.4013e-03	1.2856e-03	1.0000
58114.7899215289	0.000333726851851852	-0.000333726851851852	2.0178e-01	0.0000e+00	0.0000e+00	1.6114e-03	9.3033e-04	1.0000
58127.6736796586	0.000333726851851852	-0.000333726851851852	1.2607e-01	0.0000e+00	0.0000e+00	3.9660e-03	1.4990e-03	1.0000
58134.7836183576	0.000319224537037037	-0.000319224537037037	1.3596e-01	0.0000e+00	0.0000e+00	1.2605e-03	8.9131e-04	0.9545
58141.4870492558	0.000333726851851852	-0.000333726851851852	1.2475e-01	0.0000e+00	0.0000e+00	5.9864e-04	5.9864e-04	1.0000
58148.7810058947	0.000348240740740741	-0.000348240740740741	1.1997e-01	0.0000e+00	0.0000e+00	1.7241e-03	9.9544e-04	1.0000
58169.5270467488	0.000319212962962963	-0.000319212962962963	1.3282e-01	0.0000e+00	0.0000e+00	3.7641e-03	1.5367e-03	1.0000
58176.366886581	0.000362743055555556	-0.000362743055555556	1.1677e-01	0.0000e+00	0.0000e+00	2.7598e-03	1.2342e-03	1.0000
58183.6049640405	0.000333726851851852	-0.000333726851851852	1.7017e-01	0.0000e+00	0.0000e+00	4.1979e-03	1.5867e-03	1.0000
58190.4370353079	0.000348240740740741	-0.000348240740740741	1.2348e-01	0.0000e+00	0.0000e+00	2.2989e-03	1.1494e-03	1.0000
58197.663180059	0.000333726851851852	-0.000333726851851852	1.2858e-01	0.0000e+00	0.0000e+00	1.1999e-03	8.4842e-04	1.0000
58218.8680837431	0.000377256944444444	-0.000377256944444444	1.1631e-01	0.0000e+00	0.0000e+00	1.5938e-03	9.2015e-04	1.0000
58225.2497694792	0.000333726851851852	-0.000333726851851852	1.2725e-01	0.0000e+00	0.0000e+00	3.6019e-03	1.4705e-03	1.0000
58232.2696931979	0.000362743055555556	-0.000362743055555556	1.1682e-01	0.0000e+00	0.0000e+00	1.0381e-03	7.3407e-04	1.0000
58239.1920028669	0.000348240740740741	-0.000348240740740741	1.6373e-01	0.0000e+00	0.0000e+00	1.7211e-03	9.9366e-04	1.0000
58246.158944838	0.000319212962962963	-0.000319212962962963	1.9935e-01	0.0000e+00	0.0000e+00	1.1392e-03	8.0553e-04	1.0000
58253.7166912974	0.000333726851851852	-0.000333726851851852	1.3200e-01	0.0000e+00	0.0000e+00	5.2362e-04	5.2362e-04	1.0000
58268.2896325856	0.000348240740740741	-0.000348240740740741	1.3360e-01	0.0000e+00	0.0000e+00	3.5244e-03	1.3321e-03	1.0000
58281.1629741944	0.000348240740740741	-0.000348240740740741	1.6523e-01	0.0000e+00	0.0000e+00	1.1513e-03	8.1412e-04	1.0000
58288.2729305729	0.000362743055555556	-0.000362743055555556	1.1877e-01	0.0000e+00	0.0000e+00	1.1038e-03	7.8052e-04	1.0000
58302.6029809074	0.000319212962962963	-0.000319212962962963	1.3394e-01	0.0000e+00	0.0000e+00	1.2108e-03	8.5615e-04	1.0000
58323.1999522083	0.000362743055555556	-0.000362743055555556	1.6725e-01	0.0000e+00	0.0000e+00	1.0068e-03	7.1194e-04	1.0000
58330.1899098472	0.000362743055555556	-0.000362743055555556	1.2291e-01	0.0000e+00	0.0000e+00	1.9832e-03	9.9158e-04	1.0000
58344.3750279664	0.00027568287037037	-0.00027568287037037	2.2156e-01	0.0000e+00	0.0000e+00	3.2544e-03	1.4554e-03	1.0000
58351.5437300486	0.000319212962962963	-0.000319212962962963	1.3703e-01	0.0000e+00	0.0000e+00	4.4826e-03	1.5848e-03	1.0000
58372.9485853507	0.000362743055555556	-0.000362743055555556	1.2305e-01	0.0000e+00	0.0000e+00	1.4862e-03	8.5808e-04	1.0000
58379.5878012373	0.000333726851851852	-0.000333726851851852	2.6239e-01	0.0000e+00	0.0000e+00	1.0951e-03	7.7435e-04	1.0000
58386.4333889514	0.000348240740740741	-0.000348240740740741	1.2526e-01	0.0000e+00	0.0000e+00	2.7084e-03	1.2112e-03	1.0000
58393.5170875694	0.000333726851851852	-0.000333726851851852	1.3745e-01	0.0000e+00	0.0000e+00	7.8855e-03	2.1075e-03	1.0000
58400.5601474826	0.000348240740740741	-0.000348240740740741	1.2530e-01	0.0000e+00	0.0000e+00	2.1647e-03	1.0823e-03	1.0000
58407.3906379039	0.000333726851851852	-0.000333726851851852	1.3086e-01	0.0000e+00	0.0000e+00	2.2911e-03	1.1456e-03	1.0000
58422.7606230255	0.00576040509259259	-0.00576040509259259	1.3737e-02	0.0000e+00	0.0000e+00	1.4890e-04	2.2448e-05	1.0000
58425.688070419	0.0700016550925926	-0.0700016550925926	1.6346e-02	0.0000e+00	0.0000e+00	2.1324e-04	2.8245e-05	0.0767
58510.4300038808	0.1037509375	-0.1037509375	5.6459e-03	0.0000e+00	0.0000e+00	1.5740e-03	5.5476e-05	0.2154
58533.4561118565	0.000319212962962963	-0.000319212962962963	1.3226e-01	0.0000e+00	0.0000e+00	3.7656e-03	1.5373e-03	1.0000
58540.1643350093	0.000319212962962963	-0.000319212962962963	1.3087e-01	0.0000e+00	0.0000e+00	3.7562e-03	1.5334e-03	1.0000
58547.1411009676	0.000333726851851852	-0.000333726851851852	1.2620e-01	0.0000e+00	0.0000e+00	4.2010e-03	1.5878e-03	1.0000
58554.1626794618	0.000333726851851852	-0.000333726851851852	1.2582e-01	0.0000e+00	0.0000e+00	1.1999e-03	8.4849e-04	1.0000
58561.3338778449	0.000333726851851852	-0.000333726851851852	1.2644e-01	0.0000e+00	0.0000e+00	2.4000e-03	1.2000e-03	1.0000
58575.2462300671	0.000319212962962963	-0.000319212962962963	1.9644e-01	0.0000e+00	0.0000e+00	5.0216e-03	1.7754e-03	1.0000
58582.2010931076	0.000362743055555556	-0.000362743055555556	1.5616e-01	0.0000e+00	0.0000e+00	1.6520e-03	9.5376e-04	1.0000
58589.4408675428	0.000362743055555556	-0.000362743055555556	1.5515e-01	0.0000e+00	0.0000e+00	2.7536e-03	1.2315e-03	1.0000
58596.1987965498	0.000319212962962963	-0.000319212962962963	1.3187e-01	0.0000e+00	0.0000e+00	3.1275e-03	1.3986e-03	1.0000
58610.5322109907	0.000348240740740741	-0.000348240740740741	3.4464e-01	0.0000e+00	0.0000e+00	6.7558e-03	3.0213e-03	0.3750
58631.2177135729	0.000333726851851852	-0.000333726851851852	1.3141e-01	0.0000e+00	0.0000e+00	2.6203e-03	1.1718e-03	1.0000
58640.0326699444	0.000362743055555556	-0.000362743055555556	1.1581e-01	0.0000e+00	0.0000e+00	2.7619e-03	1.2352e-03	1.0000
58645.6061700012	0.000362743055555556	-0.000362743055555556	1.1622e-01	0.0000e+00	0.0000e+00	1.6575e-03	9.5694e-04	1.0000
58652.6554704352	0.000362743055555556	-0.000362743055555556	1.1841e-01	0.0000e+00	0.0000e+00	1.6555e-03	9.5579e-04	1.0000
58687.5854100174	0.000362743055555556	-0.000362743055555556	1.8988e-01	0.0000e+00	0.0000e+00	2.5932e-03	1.1597e-03	1.0000
58694.5508752303	0.000362743055555556	-0.000362743055555556	1.2170e-01	0.0000e+00	0.0000e+00	1.4863e-03	8.5814e-04	1.0000
58701.6431458831	0.000362743055555556	-0.000362743055555556	1.6773e-01	0.0000e+00	0.0000e+00	3.4718e-03	1.3122e-03	1.0000
58730.9509962523	0.000319212962962963	-0.000319212962962963	1.3744e-01	0.0000e+00	0.0000e+00	1.6846e-03	9.7263e-04	1.0000
58750.5898136412	0.000261180555555556	-0.000261180555555556	3.1336e-01	0.0000e+00	0.0000e+00	2.1502e-03	1.2414e-03	1.0000
58764.3942102083	0.000623923611111111	-0.000623923611111111	1.1770e-01	0.0000e+00	0.0000e+00	3.1512e-05	1.8193e-05	1.0000
58792.6351675752	0.000319212962962963	-0.000319212962962963	1.3424e-01	0.0000e+00	0.0000e+00	2.5117e-03	1.2558e-03	1.0000
58799.7421916493	0.00056587962962963	-0.00056587962962963	7.8409e-02	0.0000e+00	0.0000e+00	1.9593e-03	7.9988e-04	1.0000
58806.3625277245	0.000217650462962963	-0.000217650462962963	1.9644e-01	0.0000e+00	0.0000e+00	5.2578e-03	2.1465e-03	1.0000
58813.2624874306	0.000348240740740741	-0.000348240740740741	1.2591e-01	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.0000
58835.793271522	0.000319212962962963	-0.000319212962962963	2.4420e-01	0.0000e+00	0.0000e+00	3.2730e-03	1.8897e-03	0.5455
58855.3707886308	0.000319212962962963	-0.000319212962962963	1.3200e-01	0.0000e+00	0.0000e+00	1.8835e-03	1.0875e-03	1.0000
58862.4061516262	0.000362743055555556	-0.000362743055555556	1.1541e-01	0.0000e+00	0.0000e+00	2.2084e-03	1.1042e-03	1.0000
58870.2303183727	0.000217650462962963	-0.000217650462962963	1.9094e-01	0.0000e+00	0.0000e+00	3.6777e-03	1.8389e-03	1.0000
58890.0302430255	0.000319212962962963	-0.000319212962962963	1.3719e-01	0.0000e+00	0.0000e+00	2.5068e-03	1.2534e-03	1.0000
58897.06316264	0.000145092592592593	-0.000145092592592593	2.8417e-01	0.0000e+00	0.0000e+00	1.3771e-03	1.3771e-03	1.0000
58904.0998315498	0.000304710648148148	-0.000304710648148148	1.4214e-01	0.0000e+00	0.0000e+00	3.9361e-03	1.6069e-03	1.0000
58911.2080192905	0.000319212962962963	-0.000319212962962963	1.3251e-01	0.0000e+00	0.0000e+00	1.2553e-03	8.8761e-04	1.0000
58918.7072143727	0.000348240740740741	-0.000348240740740741	1.2051e-01	0.0000e+00	0.0000e+00	2.3004e-03	1.1502e-03	1.0000
58939.3814579387	0.000348240740740741	-0.000348240740740741	1.2230e-01	0.0000e+00	0.0000e+00	2.3010e-03	1.1505e-03	1.0000
58953.4442943206	0.000319212962962963	-0.000319212962962963	1.3161e-01	0.0000e+00	0.0000e+00	2.5025e-03	1.2512e-03	1.0000
58960.9252184491	0.000319212962962963	-0.000319212962962963	1.3305e-01	0.0000e+00	0.0000e+00	2.3756e-03	1.1878e-03	1.0000
58994.8701006273	0.000348240740740741	-0.000348240740740741	1.2201e-01	0.0000e+00	0.0000e+00	3.2558e-03	1.3292e-03	1.0000
59002.17387714	0.000333726851851852	-0.000333726851851852	1.2712e-01	0.0000e+00	0.0000e+00	5.3726e-03	1.7909e-03	1.0000
59009.7951038067	0.000333726851851852	-0.000333726851851852	1.2675e-01	0.0000e+00	0.0000e+00	3.0014e-03	1.3423e-03	1.0000
59016.8398370891	0.000348240740740741	-0.000348240740740741	1.2132e-01	0.0000e+00	0.0000e+00	2.8741e-03	1.2853e-03	1.0000
59023.7982335312	0.000362743055555556	-0.000362743055555556	1.1693e-01	0.0000e+00	0.0000e+00	1.1039e-03	7.8060e-04	1.0000
59044.8089629363	0.000362743055555556	-0.000362743055555556	1.2127e-01	0.0000e+00	0.0000e+00	5.7147e-03	1.7230e-03	1.0000
59052.7716129919	0.000348240740740741	-0.000348240740740741	1.2898e-01	0.0000e+00	0.0000e+00	3.6131e-03	1.3656e-03	1.0000
59059.9910207986	0.000319212962962963	-0.000319212962962963	1.4217e-01	0.0000e+00	0.0000e+00	1.6908e-03	9.7616e-04	1.0000
59065.5702123032	0.000362743055555556	-0.000362743055555556	1.1968e-01	0.0000e+00	0.0000e+00	3.4606e-03	1.3080e-03	1.0000
59100.7047976019	0.000348240740740741	-0.000348240740740741	1.2618e-01	0.0000e+00	0.0000e+00	1.0293e-03	7.2782e-04	1.0000
59114.2956488796	0.000362743055555556	-0.000362743055555556	1.3075e-01	0.0000e+00	0.0000e+00	1.9916e-03	9.9581e-04	1.0000
59121.4061779792	0.000290196759259259	-0.000290196759259259	2.7735e-01	0.0000e+00	0.0000e+00	3.8920e-03	1.5889e-03	1.0000
59128.304448537	0.000362743055555556	-0.000362743055555556	1.1927e-01	0.0000e+00	0.0000e+00	5.2083e-03	1.6470e-03	1.0000
59142.6732651493	0.000362743055555556	-0.000362743055555556	1.1694e-01	0.0000e+00	0.0000e+00	3.3096e-03	1.3511e-03	1.0000
59149.4304769919	0.000290196759259259	-0.000290196759259259	1.4708e-01	0.0000e+00	0.0000e+00	3.4517e-03	1.5436e-03	1.0000
59157.4658007349	0.000348240740740741	-0.000348240740740741	1.2349e-01	0.0000e+00	0.0000e+00	2.3023e-03	1.1511e-03	1.0000
59170.1279899907	0.000362743055555556	-0.000362743055555556	1.1688e-01	0.0000e+00	0.0000e+00	2.2085e-03	1.1043e-03	1.0000
59177.9599070208	0.000362743055555556	-0.000362743055555556	1.1772e-01	0.0000e+00	0.0000e+00	2.5615e-03	1.1455e-03	1.0000
59199.4991171412	0.000348240740740741	-0.000348240740740741	1.2123e-01	0.0000e+00	0.0000e+00	1.1112e-03	7.8574e-04	1.0000
59212.5039566759	0.00056587962962963	-0.00056587962962963	7.4909e-02	0.0000e+00	0.0000e+00	1.4167e-03	7.0833e-04	1.0000
59226.0212338495	0.000304710648148148	-0.000304710648148148	1.3780e-01	0.0000e+00	0.0000e+00	3.2880e-03	1.4704e-03	1.0000
59247.1527564653	0.000217650462962963	-0.000217650462962963	1.9229e-01	0.0000e+00	0.0000e+00	2.7318e-03	1.5772e-03	1.0000
59254.2503345903	0.000246666666666667	-0.000246666666666667	1.8058e-01	0.0000e+00	0.0000e+00	6.4923e-03	2.2954e-03	1.0000
59261.1518100764	0.000304710648148148	-0.000304710648148148	1.3918e-01	0.0000e+00	0.0000e+00	5.0931e-03	1.8007e-03	1.0000
59268.1888690231	0.000333726851851852	-0.000333726851851852	1.2640e-01	0.0000e+00	0.0000e+00	2.3749e-03	1.1874e-03	1.0000
59282.0409876551	0.000261180555555556	-0.000261180555555556	1.6081e-01	0.0000e+00	0.0000e+00	3.8344e-03	1.7148e-03	1.0000
59296.5536916597	0.000827060185185185	-0.000827060185185185	5.5513e-02	0.0000e+00	0.0000e+00	8.1975e-04	2.2736e-04	1.0000
59310.1455712593	0.000362743055555556	-0.000362743055555556	1.1517e-01	0.0000e+00	0.0000e+00	2.2024e-03	1.1012e-03	1.0000
59317.1746303322	0.000348240740740741	-0.000348240740740741	1.2246e-01	0.0000e+00	0.0000e+00	3.4418e-03	1.4051e-03	1.0000
59331.0290294815	0.000333726851851852	-0.000333726851851852	1.2605e-01	0.0000e+00	0.0000e+00	5.7146e-03	1.8071e-03	1.0000
59352.1757246331	0.000333726851851852	-0.000333726851851852	2.8607e-01	0.0000e+00	0.0000e+00	2.1683e-03	1.0842e-03	1.0000
59359.3310289722	0.000319212962962963	-0.000319212962962963	2.6091e-01	0.0000e+00	0.0000e+00	2.7809e-03	1.2436e-03	1.0000
59366.7650449398	0.000333726851851852	-0.000333726851851852	1.2725e-01	0.0000e+00	0.0000e+00	3.0004e-03	1.3418e-03	1.0000
59373.7839769039	0.000333726851851852	-0.000333726851851852	1.2793e-01	0.0000e+00	0.0000e+00	6.6051e-03	1.9915e-03	1.0000
59401.2903744792	0.000246666666666667	-0.000246666666666667	1.7620e-01	0.0000e+00	0.0000e+00	6.2898e-03	2.2238e-03	1.0000
59415.8225958831	0.000667453703703704	-0.000667453703703704	1.1157e-01	0.0000e+00	0.0000e+00	3.9323e-05	1.9662e-05	1.0000
59422.9801041308	0.000333726851851852	-0.000333726851851852	1.3363e-01	0.0000e+00	0.0000e+00	5.3618e-03	1.6956e-03	1.0000
59436.905686169	0.000333726851851852	-0.000333726851851852	1.7912e-01	0.0000e+00	0.0000e+00	5.3656e-03	1.6968e-03	1.0000
59457.1722270417	0.000333726851851852	-0.000333726851851852	1.3262e-01	0.0000e+00	0.0000e+00	3.7713e-03	1.4254e-03	1.0000
59464.532061309	0.000319212962962963	-0.000319212962962963	1.3819e-01	0.0000e+00	0.0000e+00	2.8053e-03	1.2546e-03	1.0000
59471.7041658866	0.000333726851851852	-0.000333726851851852	1.3485e-01	0.0000e+00	0.0000e+00	4.2980e-03	1.5196e-03	1.0000
59479.9249281748	0.000304710648148148	-0.000304710648148148	2.4353e-01	0.0000e+00	0.0000e+00	6.0265e-03	1.9058e-03	1.0000
59499.1886403831	0.000333726851851852	-0.000333726851851852	1.2863e-01	0.0000e+00	0.0000e+00	2.3983e-03	1.1991e-03	1.0000
59506.7484748808	0.000319212962962963	-0.000319212962962963	1.3643e-01	0.0000e+00	0.0000e+00	3.0689e-03	1.3725e-03	1.0000
59520.4164811609	0.000319212962962963	-0.000319212962962963	1.3309e-01	0.0000e+00	0.0000e+00	4.3954e-03	1.6613e-03	1.0000
59527.3109804583	0.000333726851851852	-0.000333726851851852	1.2756e-01	0.0000e+00	0.0000e+00	4.8037e-03	1.6984e-03	1.0000
59534.3411537373	0.000333726851851852	-0.000333726851851852	1.7091e-01	0.0000e+00	0.0000e+00	3.6036e-03	1.4712e-03	1.0000
59555.7181341181	0.000333726851851852	-0.000333726851851852	1.2855e-01	0.0000e+00	0.0000e+00	9.9690e-03	2.4178e-03	1.0000
59569.256461309	0.000319212962962963	-0.000319212962962963	1.7909e-01	0.0000e+00	0.0000e+00	2.9913e-03	1.3377e-03	1.0000
59576.2173946331	0.000333726851851852	-0.000333726851851852	1.2745e-01	0.0000e+00	0.0000e+00	1.1526e-03	8.1503e-04	1.0000
59583.1864777384	0.000304143518518518	-0.000304143518518518	4.8287e-01	0.0000e+00	0.0000e+00	9.1076e-02	1.1211e-02	0.4771
59660.5711738588	0.000290196759259259	-0.000290196759259259	1.4585e-01	0.0000e+00	0.0000e+00	2.0714e-03	1.1959e-03	1.0000
59667.9856187789	0.000304710648148148	-0.000304710648148148	1.3819e-01	0.0000e+00	0.0000e+00	1.9715e-03	1.1383e-03	1.0000
59674.2829364514	0.00027568287037037	-0.00027568287037037	1.5548e-01	0.0000e+00	0.0000e+00	5.0836e-03	1.9214e-03	1.0000
59681.4526627743	0.00017412037037037	-0.00017412037037037	2.4312e-01	0.0000e+00	0.0000e+00	3.4406e-03	1.9864e-03	1.0000
59709.0547288634	0.000246666666666667	-0.000246666666666667	2.3129e-01	0.0000e+00	0.0000e+00	3.8299e-03	1.7128e-03	1.0000
59716.0100093727	0.000217650462962963	-0.000217650462962963	2.2111e-01	0.0000e+00	0.0000e+00	1.6179e-03	1.1440e-03	1.0000
59723.0441098935	0.000246666666666667	-0.000246666666666667	1.7499e-01	0.0000e+00	0.0000e+00	7.5627e-03	2.3915e-03	1.0000
59730.0698575093	0.000246666666666667	-0.000246666666666667	2.3146e-01	0.0000e+00	0.0000e+00	4.6971e-03	1.9176e-03	1.0000
59737.479491169	0.000290196759259259	-0.000290196759259259	1.4711e-01	0.0000e+00	0.0000e+00	6.2152e-03	2.0717e-03	1.0000
59772.0448014213	0.000290196759259259	-0.000290196759259259	1.4953e-01	0.0000e+00	0.0000e+00	2.6049e-03	1.3024e-03	1.0000
59779.0104095347	0.000304710648148148	-0.000304710648148148	4.1747e-01	0.0000e+00	0.0000e+00	3.0119e-03	1.3469e-03	1.0000
59786.5678049178	0.000290196759259259	-0.000290196759259259	1.5080e-01	0.0000e+00	0.0000e+00	6.1709e-03	1.9514e-03	1.0000
59793.579293169	0.000261180555555556	-0.000261180555555556	1.7352e-01	0.0000e+00	0.0000e+00	5.5088e-03	1.9476e-03	1.0000
59814.9415849711	0.000290196759259259	-0.000290196759259259	1.4973e-01	0.0000e+00	0.0000e+00	3.6995e-03	1.5103e-03	1.0000
59822.9026773322	0.000304710648148148	-0.000304710648148148	1.4558e-01	0.0000e+00	0.0000e+00	5.3094e-03	1.7698e-03	1.0000
59828.933121103	0.000290196759259259	-0.000290196759259259	1.5157e-01	0.0000e+00	0.0000e+00	3.0848e-03	1.3796e-03	1.0000
59842.7094335208	0.000304710648148148	-0.000304710648148148	1.4372e-01	0.0000e+00	0.0000e+00	1.2920e-02	2.7546e-03	1.0000
59871.5613089815	0.000203136574074074	-0.000203136574074074	3.6819e-01	0.0000e+00	0.0000e+00	8.9987e-04	8.9987e-04	1.0000
59884.2116455498	0.000304710648148148	-0.000304710648148148	1.4050e-01	0.0000e+00	0.0000e+00	3.2834e-03	1.4684e-03	1.0000
59891.236094669	0.000319212962962963	-0.000319212962962963	1.3382e-01	0.0000e+00	0.0000e+00	5.8032e-04	5.8032e-04	1.0000
59919.4008692593	0.000290196759259259	-0.000290196759259259	2.5958e-01	0.0000e+00	0.0000e+00	3.6748e-03	1.5002e-03	1.0000
59926.356969257	0.000304710648148148	-0.000304710648148148	1.4398e-01	0.0000e+00	0.0000e+00	2.4727e-03	1.2364e-03	1.0000
59933.3040837454	0.00027568287037037	-0.00027568287037037	1.5750e-01	0.0000e+00	0.0000e+00	3.4222e-03	1.5305e-03	1.0000
59940.3191339745	0.000159606481481481	-0.000159606481481481	2.6457e-01	0.0000e+00	0.0000e+00	1.2022e-03	1.2022e-03	1.0000
59947.2873525602	0.000478819444444444	-0.000478819444444444	8.7957e-02	0.0000e+00	0.0000e+00	2.5116e-03	1.0254e-03	1.0000
59961.7428272431	0.000290196759259259	-0.000290196759259259	1.4734e-01	0.0000e+00	0.0000e+00	1.3802e-03	9.7596e-04	1.0000
59968.4928310602	0.000290196759259259	-0.000290196759259259	1.4775e-01	0.0000e+00	0.0000e+00	3.4517e-03	1.5437e-03	1.0000
59975.4432136042	0.000304710648148148	-0.000304710648148148	1.3882e-01	0.0000e+00	0.0000e+00	3.9444e-03	1.6103e-03	1.0000
59982.4575382662	0.00027568287037037	-0.00027568287037037	1.5311e-01	0.0000e+00	0.0000e+00	7.2646e-04	7.2646e-04	1.0000
59989.4788012384	0.00027568287037037	-0.00027568287037037	1.5218e-01	0.0000e+00	0.0000e+00	7.0903e-04	7.0903e-04	1.0000
60017.4866202106	0.000304710648148148	-0.000304710648148148	2.0324e-01	0.0000e+00	0.0000e+00	1.9702e-03	1.1375e-03	1.0000
60024.2468141424	0.000290196759259259	-0.000290196759259259	1.4534e-01	0.0000e+00	0.0000e+00	2.0709e-03	1.1957e-03	1.0000
60031.3208685405	0.000290196759259259	-0.000290196759259259	1.4703e-01	0.0000e+00	0.0000e+00	4.1399e-03	1.6901e-03	1.0000
60038.7801958993	0.000203136574074074	-0.000203136574074074	2.0619e-01	0.0000e+00	0.0000e+00	4.9155e-03	2.1983e-03	1.0000
60045.7955861516	0.000304710648148148	-0.000304710648148148	1.8235e-01	0.0000e+00	0.0000e+00	6.5540e-03	2.0726e-03	1.0000
60066.2538065116	0.000348240740740741	-0.000348240740740741	1.2555e-01	0.0000e+00	0.0000e+00	2.8768e-03	1.2865e-03	1.0000
60073.2062396458	0.000304710648148148	-0.000304710648148148	1.3948e-01	0.0000e+00	0.0000e+00	1.8801e-03	1.0855e-03	1.0000
60080.1398430336	0.000145092592592593	-0.000145092592592593	3.0028e-01	0.0000e+00	0.0000e+00	6.0363e-03	2.6995e-03	1.0000
60087.5319392002	0.000290196759259259	-0.000290196759259259	1.6179e-01	0.0000e+00	0.0000e+00	5.0809e-03	1.7964e-03	1.0000
