 ! Swift/XRT detailed lightcurve of trigger: 10977, name: smc X-3
 ! T0 for this burst is Swift MET=153250381.8006 s, = 2005 Nov 09 at 17:33:01.970 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
57782.097695316	0.00692119212962963	-0.00692119212962963	5.715044e-01	3.224195e-02	-3.224195e-02	1.993921e-03	1.984026e-04	1.000000
57784.3215333831	0.0386580208333333	-0.0386580208333333	6.861556e-01	3.046438e-02	-3.046438e-02	2.471243e-03	2.066557e-04	0.290512
57785.2824848299	0.000333726851851852	-0.000333726851851852	6.063215e-01	1.491691e-01	-1.491691e-01	4.110207e-03	1.553512e-03	1.000000
57786.3091571458	0.101027395833333	-0.101027395833333	6.406896e-01	2.600924e-02	-2.600924e-02	2.027420e-03	1.300590e-04	0.157267
57804.8606202535	0.101640011574074	-0.101640011574074	9.128721e-02	1.312399e-02	-1.312399e-02	1.173261e-03	1.659242e-04	0.039258
57806.4907256482	0.000319212962962963	-0.000319212962962963	9.008213e-02	5.511257e-02	-3.920899e-02	1.250768e-03	8.844267e-04	1.000000
57808.4181957407	0.0676725231481481	-0.0676725231481481	3.440544e-02	5.203296e-03	-5.203296e-03	6.005594e-04	5.130925e-05	0.163597
57810.4046602789	0.131210277777778	-0.131210277777778	1.907226e-02	3.622715e-03	-3.622715e-03	5.681537e-04	4.926517e-05	0.090016
57819.467362294	0.369211168981481	-0.369211168981481	8.877367e-02	1.124906e-02	-1.124906e-02	8.627006e-04	1.095631e-04	0.015641
57820.3111078032	0.000348240740740741	-0.000348240740740741	9.577864e-02	5.375040e-02	-3.970014e-02	5.157233e-03	1.719078e-03	1.000000
57820.8980043657	0.00175569444444444	-0.00175569444444444	1.457248e-01	2.490109e-02	-2.490109e-02	1.233330e-03	2.991264e-04	1.000000
57821.492815338	0.468763553240741	-0.468763553240741	1.169199e-01	9.447911e-03	-9.447911e-03	1.401967e-03	1.180669e-04	0.021358
57822.0572298171	0.0369862731481481	-0.0369862731481481	1.482132e-01	1.061255e-02	-1.061255e-02	1.811477e-03	1.361590e-04	0.300112
57823.5308457894	0.0390450115740741	-0.0390450115740741	1.409351e-01	1.053329e-02	-1.053329e-02	1.975589e-03	1.607712e-04	0.261248
57826.6655537292	0.000319212962962963	-0.000319212962962963	1.212993e-01	6.558131e-02	-4.839517e-02	2.353064e-03	1.176532e-03	1.000000
57835.2423706389	0.00666001157407407	-0.00666001157407407	5.706281e-03	3.237536e-03	-2.391250e-03	3.135915e-04	3.670310e-05	1.000000
57860.1070884028	0.00655844907407407	-0.00655844907407407	4.770550e-03	3.048943e-03	-2.169123e-03	2.092568e-04	2.930181e-05	1.000000
57863.6969620023	0.198503518518519	-0.198503518518519	6.774524e-02	1.155185e-02	-1.155185e-02	1.120308e-03	1.302332e-04	0.021052
57866.0751624063	0.00583295138888889	-0.00583295138888889	1.799682e-01	1.485414e-02	-1.485414e-02	1.582891e-03	1.905577e-04	1.000000
57868.2838879028	0.000362743055555556	-0.000362743055555556	2.342878e-01	7.615097e-02	-6.273475e-02	3.110223e-03	1.269743e-03	1.000000
57869.4695517454	0.403824988425926	-0.403824988425926	2.310198e-01	1.858081e-02	-1.858081e-02	1.667775e-03	1.913069e-04	0.014588
57876.6429796134	0.338016875	-0.338016875	6.146186e-02	4.126862e-03	-4.126862e-03	8.102702e-04	4.235350e-05	0.086883
57877.4065104236	0.296021145833333	-0.296021145833333	5.403886e-02	3.716171e-03	-3.716171e-03	6.655283e-04	3.418589e-05	0.111218
57878.923704566	0.904514699074074	-0.904514699074074	4.051016e-02	3.635653e-03	-3.635653e-03	5.693366e-04	3.427003e-05	0.027367
57907.3477461597	0.00547020833333333	-0.00547020833333333	4.061144e-02	7.525477e-03	-7.525477e-03	4.657976e-04	6.224482e-05	1.000000
57909.2740083461	0.00491883101851852	-0.00491883101851852	7.675855e-02	1.063027e-02	-1.063027e-02	1.095954e-03	1.403226e-04	1.000000
57910.3400397002	0.000319212962962963	-0.000319212962962963	1.130485e-01	6.065959e-02	-4.476323e-02	1.680620e-03	9.703062e-04	1.000000
57912.9146344907	0.00578943287037037	-0.00578943287037037	1.750008e-01	1.540004e-02	-1.540004e-02	1.924244e-03	2.151370e-04	0.999998
