 ! Swift/XRT detailed lightcurve of trigger: 10056, name: sxp 5.05
 ! T0 for this burst is Swift MET=153250381.8006 s, = 2005 Nov 09 at 17:33:01.970 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: 
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
56649.7519565741	0.0360895949074074	-0.0360895949074074	1.267445e+00	7.977485e-02	-7.977485e-02	4.582473e-03	4.349491e-04	0.114182
56649.9146776042	0.00529608796296296	-0.00529608796296296	8.665586e-01	4.536260e-02	-4.536260e-02	4.369581e-03	3.877376e-04	1.000000
56650.0421116667	0.0056443287037037	-0.0056443287037037	1.145640e+00	5.581017e-02	-5.581017e-02	4.881397e-03	4.082029e-04	1.000000
56650.1758470486	0.00298905092592593	-0.00298905092592593	1.336459e+00	1.070040e-01	-1.070040e-01	5.055871e-03	5.617634e-04	0.951450
56650.3790120822	0.00555726851851852	-0.00555726851851852	1.112746e+00	5.579204e-02	-5.579204e-02	4.747583e-03	4.056134e-04	1.000000
56650.5128352419	0.00565884259259259	-0.00565884259259259	1.131338e+00	5.565780e-02	-5.565780e-02	5.481620e-03	4.320121e-04	1.000000
56650.7515316655	0.0358275578703704	-0.0358275578703704	1.285107e+00	1.035551e-01	-1.035551e-01	4.814820e-03	4.839077e-04	0.100033
56651.0422112836	0.00484628472222222	-0.00484628472222222	1.099941e+00	6.703983e-02	-6.703983e-02	5.810351e-03	4.776079e-04	1.000000
56651.1762131701	0.00488981481481481	-0.00488981481481481	1.187911e+00	6.910149e-02	-6.910149e-02	5.561662e-03	4.650895e-04	1.000000
56651.3790792581	0.00548472222222222	-0.00548472222222222	1.128788e+00	5.656863e-02	-5.656863e-02	5.130686e-03	4.246186e-04	1.000000
56651.5139447095	0.00533961805555556	-0.00533961805555556	1.013697e+00	5.360261e-02	-5.360261e-02	5.032468e-03	4.003616e-04	1.000000
56651.7514366308	0.035227349537037	-0.035227349537037	1.434175e+00	1.092778e-01	-1.092778e-01	4.756728e-03	5.252928e-04	0.081554
56651.8435717928	0.00488981481481481	-0.00488981481481481	9.929949e-01	5.700140e-02	-5.700140e-02	7.366368e-03	5.386822e-04	1.000000
56652.0837990961	0.0354807291666667	-0.0354807291666667	1.122254e+00	5.626537e-02	-5.626537e-02	5.040001e-03	4.370236e-04	0.130864
56652.2105221852	0.0336024884259259	-0.0336024884259259	1.212426e+00	5.205099e-02	-5.205099e-02	5.575525e-03	4.099207e-04	0.189996
56652.3790540486	0.00551373842592593	-0.00551373842592593	1.056918e+00	4.813834e-02	-4.813834e-02	6.201994e-03	4.674929e-04	1.000000
56652.5138854954	0.00539766203703704	-0.00539766203703704	1.260028e+00	7.524412e-02	-7.524412e-02	5.632309e-03	4.425160e-04	1.000000
56652.7833920347	0.0664675462962963	-0.0664675462962963	1.309617e+00	7.177496e-02	-7.177496e-02	5.892160e-03	4.545900e-04	0.081207
56652.9431545347	0.035857025462963	-0.035857025462963	1.190110e+00	6.220876e-02	-6.220876e-02	4.875323e-03	4.469201e-04	0.131109
56653.079990125	0.0316550925925926	-0.0316550925925926	1.139147e+00	7.099454e-02	-7.099454e-02	5.692841e-03	5.609323e-04	0.104051
56653.2826267569	0.0346699421296296	-0.0346699421296296	1.028738e+00	7.375878e-02	-7.375878e-02	5.912157e-03	6.375243e-04	0.076588
56653.482926294	0.101633229166667	-0.101633229166667	1.286544e+00	5.824815e-02	-5.824815e-02	4.956505e-03	3.824027e-04	0.063388
56653.8496490139	0.0675700115740741	-0.0675700115740741	1.348273e+00	7.553765e-02	-7.553765e-02	6.646368e-03	5.897697e-04	0.053684
56666.7425369236	0.00452707175925926	-0.00452707175925926	9.086920e-01	5.829240e-02	-5.829240e-02	3.802872e-03	3.747082e-04	1.000000
56668.4748780799	0.00552825231481481	-0.00552825231481481	9.886393e-01	7.611602e-02	-7.611602e-02	2.753251e-03	2.934976e-04	1.000000
56670.8458739815	0.0449384259259259	-0.0449384259259259	7.234409e-01	3.998083e-02	-3.998083e-02	2.670816e-03	2.307233e-04	0.157567
56689.0081803229	0.000435289351851852	-0.000435289351851852	4.396044e-01	1.784659e-01	-1.406601e-01	1.242945e-03	7.176148e-04	1.000000
56691.0109579028	0.000435289351851852	-0.000435289351851852	8.492776e-01	1.988143e-01	-1.988143e-01	4.976353e-03	1.436549e-03	1.000000
56698.0102486146	0.000420787037037037	-0.000420787037037037	4.403217e-01	1.136944e-01	-1.136944e-01	6.883498e-03	1.777312e-03	1.000000
56716.1054732859	0.00104471064814815	-0.00104471064814815	9.499990e-02	3.224303e-02	-2.632191e-02	6.744806e-04	2.384649e-04	1.000000
56716.9712833785	0.201479293981482	-0.201479293981482	4.330846e-02	7.851165e-03	-7.851165e-03	7.618516e-04	7.580707e-05	0.029887
56721.3050842396	0.00375804398148148	-0.00375804398148148	4.136756e-02	9.728983e-03	-9.728983e-03	7.149751e-04	9.080192e-05	1.000000
56723.6424957315	0.00594902777777778	-0.00594902777777778	2.336021e-02	5.812538e-03	-5.812538e-03	9.198593e-04	8.362357e-05	1.000000
56724.034487838	0.00562981481481481	-0.00562981481481481	1.824768e-02	6.634838e-03	-5.360349e-03	2.709171e-04	4.646189e-05	1.000000
56725.6982826736	0.271706168981481	-0.271706168981481	1.104299e-02	4.241381e-03	-3.464580e-03	1.104509e-03	8.598594e-05	0.026808
57701.8466329363	0.000333726851851852	-0.000333726851851852	9.667744e-02	6.079310e-02	-4.491896e-02	1.415729e-02	2.889845e-03	1.000000
57708.484105838	0.000348240740740741	-0.000348240740740741	3.302240e-02	4.959965e-02	-2.417240e-02	0.000000e+00	0.000000e+00	1.000000
! PC upper limits
