5973.54844  15.958 0.004
5981.52513  15.999 0.005
5984.51704  15.981 0.004
6083.90366  15.982 0.004
6084.87705  15.986 0.004
6089.94526  15.977 0.004
6094.93315  15.965 0.004
6097.94545  15.992 0.004
6110.75283  15.968 0.004
6115.92134  15.933 0.004
6116.86182  15.918 0.003
6124.94815  15.960 0.004
6131.83631  15.984 0.003
6135.88493  15.998 0.004
6140.79763  15.982 0.004
6151.81573  15.969 0.004
6159.83377  15.965 0.003
6169.73590  15.984 0.004
6181.69961  15.974 0.004
6183.70464  15.985 0.003
6187.70418  15.984 0.004
6189.74909  15.959 0.005
6195.78704  15.964 0.003
6202.63047  15.935 0.004
6207.75876  15.959 0.004
6211.74346  15.959 0.003
6211.77391  15.962 0.004
6214.71404  15.971 0.004
6216.71963  15.970 0.003
6218.72220  15.940 0.004
6219.73428  15.925 0.003
6221.69343  15.961 0.004
6232.72862  15.963 0.004
6234.74318  15.991 0.003
6236.69816  15.940 0.003
6239.64629  15.985 0.004
6245.63268  15.959 0.003
6248.52208  15.956 0.004
6251.52271  15.983 0.003
6254.52696  15.950 0.004
6257.52712  15.971 0.004
6262.53607  15.991 0.004
6265.61727  15.965 0.003
6270.58298  15.936 0.003
6275.53832  15.962 0.003
6283.54293  15.965 0.003
6286.54383  15.970 0.004
6290.57958  15.976 0.004
6293.60129  15.950 0.003
6296.59515  15.971 0.004
6305.54507  15.936 0.004
6438.85996  15.970 0.005
6452.94571  15.953 0.003
6463.95036  15.955 0.004
6467.86753  15.980 0.004
6476.90278  15.932 0.004
6483.86387  15.973 0.004
6491.89959  15.971 0.003
6497.87878  15.954 0.004
6505.86951  15.952 0.003
6511.82435  15.918 0.003
6518.81233  15.956 0.003
6522.69595  15.944 0.004
6525.79064  15.967 0.004
6531.76228  15.984 0.004
6532.72128  15.939 0.003
6533.74761  15.935 0.003
6534.74879  15.934 0.003
6537.74640  15.917 0.003
6539.80616  15.896 0.003
6543.73259  15.832 0.003
6545.70301  15.764 0.003
6548.66690  15.783 0.003
6555.72657  15.676 0.003
6558.74568  15.639 0.003
6561.70908  15.639 0.003
6564.62203  15.644 0.003
6569.67249  15.685 0.003
6573.65845  15.659 0.003
6577.70011  15.609 0.003
6582.63874  15.677 0.003
6586.59432  15.724 0.003
6593.58682  15.696 0.003
6603.51804  15.735 0.003
6608.60688  15.751 0.003
6611.58639  15.671 0.003
6614.55397  15.617 0.003
6616.57832  15.679 0.003
6618.53263  15.717 0.003
6622.60652  15.788 0.003
6624.52693  15.789 0.003
6629.57816  15.698 0.003
6631.55535  15.629 0.003
6633.56284  15.707 0.003
6635.55530  15.771 0.003
6637.57924  15.795 0.003
6639.56920  15.805 0.003
6641.55458  15.819 0.003
6644.56002  15.782 0.003
6645.56347  15.766 0.003
6646.56890  15.713 0.003
6647.55470  15.710 0.003
6648.55257  15.673 0.003
6649.70412  15.712 0.003
6650.59622  15.731 0.003
6651.59312  15.776 0.003
6653.57563  15.784 0.003
6655.56536  15.808 0.003
6657.57656  15.839 0.003
6660.57987  15.831 0.004
6663.57353  15.743 0.003
6666.60277  15.723 0.003
6670.57962  15.807 0.003
6676.53538  15.844 0.004
6677.55443  15.836 0.003
6678.54675  15.832 0.003
6679.54802  15.809 0.003
6680.55680  15.775 0.003
6683.53772  15.686 0.003
6687.54679  15.825 0.004
6689.52487  15.895 0.005
6700.52073  15.759 0.004
6701.51948  15.771 0.005
6702.52114  15.827 0.005
6704.51961  15.881 0.005
6793.91802  15.865 0.004
6795.87069  15.891 0.004
6828.94016  15.877 0.004
6834.89939  15.877 0.004
6839.91941  15.836 0.005
6847.88069  15.857 0.003
6855.92451  15.825 0.004
6864.84128  15.866 0.004
6870.84043  15.876 0.004
6874.81184  15.831 0.004
6879.81371  15.839 0.004
6883.77401  15.852 0.003
6887.77923  15.869 0.003
6890.80863  15.822 0.004
6896.77558  15.855 0.005
6906.77110  15.870 0.005
6910.73365  15.873 0.005
6919.69780  15.855 0.004
6923.68894  15.861 0.004
6927.70951  15.878 0.004
6931.68204  15.831 0.003
6937.66612  15.857 0.004
6941.63159  15.839 0.005
6944.65343  15.868 0.003
6950.64954  15.878 0.004
6953.65667  15.845 0.003
6956.62160  15.890 0.004
6961.69890  15.867 0.004
6965.56371  15.851 0.004
6969.60052  15.870 0.004
6973.55602  15.894 0.004
6977.57552  15.838 0.004
6980.55336  15.878 0.004
6984.58585  15.887 0.004
6988.60916  15.874 0.004
6994.56643  15.832 0.004
6998.56999  15.866 0.004
7001.60509  15.888 0.005
7006.53911  15.876 0.004
7011.56819  15.832 0.004
7013.54724  15.877 0.005
7017.54710  15.857 0.004
7029.54108  15.856 0.004
7033.54998  15.868 0.004
7039.54650  15.882 0.004
7044.53702  15.903 0.004
7190.93520  15.914 0.004
7197.94177  15.889 0.004
7204.87752  15.858 0.004
7205.86325  15.887 0.004
7210.89641  15.865 0.004
7217.91824  15.862 0.004
7223.91286  15.896 0.004
7229.88227  15.910 0.003
7235.84499  15.877 0.004
7249.79162  15.888 0.004
7253.82696  15.902 0.003
7258.78936  15.887 0.003
7262.79072  15.854 0.004
7265.78850  15.867 0.004
7268.80731  15.835 0.003
7274.76986  15.851 0.004
7277.78226  15.864 0.004
7287.69156  15.879 0.004
7293.72309  15.874 0.004
7298.71011  15.875 0.004
7306.70417  15.835 0.004
7312.63868  15.839 0.004
7317.62575  15.844 0.004
7324.59942  15.820 0.004
7334.55478  15.865 0.004
7339.58743  15.880 0.004
7344.60281  15.870 0.004
7348.58907  15.854 0.004
7354.61717  15.825 0.004
7357.57835  15.880 0.004
7361.55998  15.880 0.003
7364.55905  15.843 0.004
7367.59163  15.878 0.003
7374.59154  15.879 0.003
7378.54154  15.891 0.004
7383.56776  15.889 0.004
7387.59312  15.884 0.004
7390.54703  15.864 0.004
7396.54729  15.903 0.004
7401.53729  15.913 0.005
7404.54389  15.892 0.003
7407.55428  15.894 0.003
7416.54409  15.890 0.004
7433.52313  15.895 0.004
7550.94621  15.936 0.005
7560.89673  15.949 0.004
7567.93808  15.933 0.004
7576.92946  15.921 0.004
7583.87920  15.936 0.004
7587.91057  15.923 0.004
7593.86290  15.912 0.004
7601.84400  15.944 0.004
7604.80940  15.918 0.003
7611.80621  15.939 0.004
7617.80946  15.944 0.004
7621.76510  15.921 0.004
7622.77525  15.923 0.003
7623.74418  15.966 0.003
7624.76429  15.979 0.004
7624.77924  15.985 0.004
7625.75830  15.936 0.003
7626.74200  15.901 0.003
7629.79710  15.960 0.004
7630.74546  15.939 0.004
7631.79739  15.907 0.003
7632.76582  15.923 0.003
7633.80743  15.939 0.004
7634.75019  15.932 0.004
7635.78056  15.954 0.005
7636.75711  15.936 0.004
7637.72246  15.923 0.003
7638.71921  15.913 0.003
7639.74612  15.920 0.003
7643.70148  15.920 0.004
7644.72407  15.914 0.004
7646.69017  15.955 0.004
7647.71929  15.941 0.004
7648.73320  15.910 0.004
7649.74589  15.924 0.003
7650.72670  15.937 0.004
7651.73073  15.942 0.004
7652.70458  15.942 0.003
7653.73247  15.944 0.003
7655.72544  15.945 0.004
7656.69066  15.926 0.003
7657.68496  15.953 0.003
7658.69810  15.993 0.003
7659.69504  15.954 0.003
7660.67706  15.939 0.004
7661.69737  15.906 0.003
7662.71349  15.952 0.004
7663.64278  15.961 0.003
7664.66815  15.943 0.004
7666.66570  15.928 0.003
7667.65473  15.940 0.003
7671.69031  15.936 0.003
7679.77930  15.977 0.005
7680.67002  15.998 0.005
7681.71030  15.965 0.004
7682.68667  15.941 0.003
7683.63921  15.937 0.004
7684.66062  15.951 0.004
7686.64161  15.974 0.004
7687.66543  15.964 0.004
7689.65352  15.953 0.003
7690.67846  15.968 0.004
7691.62499  15.990 0.003
7692.63217  16.011 0.005
7697.63714  15.989 0.004
7700.59323  15.946 0.004
7704.54756  15.953 0.004
7708.56935  15.970 0.004
7712.57643  15.933 0.004
7714.61324  16.004 0.004
7716.59304  15.977 0.004
7724.57958  15.961 0.003
7734.58599  15.970 0.004
7739.57083  15.958 0.004
7744.53981  16.019 0.004
7754.56438  15.975 0.004
7758.56242  15.970 0.004
7763.58238  15.946 0.004
7767.54680  15.974 0.004
7772.54418  15.974 0.004
7923.93131  15.970 0.004
7932.94336  15.966 0.005
7938.89924  15.951 0.005
7944.86040  15.964 0.004
7948.86942  15.968 0.004
7952.90315  15.936 0.004
7957.93443  15.948 0.004
7960.92247  15.950 0.004
7964.91807  15.940 0.004
7971.84873  15.956 0.004
7973.81260  15.939 0.005
7980.77928  15.947 0.004
7983.80645  15.951 0.004
7986.76382  15.898 0.003
7991.80133  15.920 0.003
7994.76822  15.950 0.004
8001.74326  15.951 0.004
8004.73410  15.912 0.005
8010.71163  15.937 0.004
8017.78081  15.957 0.004
8020.76409  15.884 0.003
8027.64365  15.922 0.005
8031.79270  15.919 0.005
8034.68063  15.957 0.005
8037.67004  15.898 0.004
8040.77739  15.948 0.004
8043.66965  15.930 0.004
8046.60975  15.932 0.004
8053.66441  15.943 0.004
8057.63842  15.938 0.004
8064.55574  15.945 0.004
8067.58394  15.925 0.003
8071.54966  15.931 0.004
8075.56286  15.944 0.004
8080.55540  15.950 0.004
8085.55897  15.947 0.004
8090.58442  15.903 0.005
8094.56737  15.914 0.004
8103.53826  15.945 0.004
8110.58287  15.904 0.004
8115.57353  15.950 0.004
8122.57027  15.949 0.004
8132.59850  15.944 0.003
8136.54668  15.935 0.004
8138.55761  15.959 0.005
8139.58371  15.960 0.004
8140.56840  15.929 0.004
8142.53049  15.919 0.006
8284.93872  15.908 0.004
8291.92463  15.934 0.004
8306.88215  15.917 0.004
8311.87816  15.912 0.003
8312.89133  15.880 0.003
8318.90411  15.889 0.005
8328.81698  15.911 0.005
8332.82552  15.917 0.004
8335.84521  15.886 0.004
8336.87482  15.896 0.003
8340.81457  15.908 0.003
8344.76998  15.924 0.003
8347.75704  15.849 0.003
8355.79445  15.905 0.003
8358.78903  15.899 0.004
8362.79805  15.905 0.004
8366.84856  15.896 0.004
8371.75309  15.896 0.003
8376.72705  15.895 0.004
8383.68008  15.875 0.004
8385.70714  15.895 0.003
8393.70463  15.877 0.003
8406.64287  15.907 0.004
8410.63832  15.893 0.004
8415.59320  15.904 0.005
8422.77257  15.862 0.004
8423.58954  15.896 0.004
8424.64905  15.891 0.003
8426.62251  15.881 0.003
8427.57623  15.882 0.004
8430.60655  15.897 0.003
8432.57290  15.886 0.004
8432.59118  15.886 0.004
8436.52688  15.902 0.005
8436.64229  15.906 0.004
8437.60629  15.877 0.004
8440.57993  15.885 0.003
8441.61036  15.903 0.004
8442.56999  15.901 0.004
8443.54176  15.888 0.004
8444.60173  15.885 0.004
8444.60509  15.881 0.004
8444.63220  15.886 0.004
8445.63653  15.894 0.004
8446.64519  15.890 0.003
8447.56437  15.910 0.004
8448.53752  15.897 0.003
8448.55264  15.892 0.003
8449.58843  15.892 0.003
8450.59384  15.847 0.003
8451.55915  15.840 0.004
8451.60233  15.848 0.003
8452.60553  15.872 0.003
8453.59860  15.893 0.003
8454.56411  15.879 0.003
8454.63365  15.876 0.004
8456.66416  15.863 0.004
8457.60635  15.871 0.004
8458.67129  15.902 0.004
8459.60452  15.901 0.004
8461.55725  15.878 0.004
8461.60841  15.867 0.004
8462.57405  15.879 0.004
8464.60244  15.895 0.004
8465.56378  15.899 0.003
8465.60670  15.894 0.003
8467.61079  15.826 0.003
8468.56192  15.825 0.003
8469.55691  15.871 0.004
8471.57760  15.877 0.004
8472.58077  15.856 0.004
8473.55372  15.872 0.004
8474.56705  15.873 0.004
8475.56038  15.884 0.004
8476.55207  15.898 0.004
8477.56080  15.888 0.003
8478.56204  15.875 0.003
8479.56673  15.870 0.003
8480.55481  15.888 0.003
8481.54173  15.902 0.003
8482.54447  15.914 0.003
8483.55931  15.888 0.003
8484.55666  15.857 0.003
8487.54650  15.900 0.003
8488.53265  15.885 0.004
8491.54575  15.860 0.004
8495.55703  15.874 0.004
8496.56859  15.870 0.003
8500.54361  15.881 0.004
8503.56044  15.856 0.004
8504.56906  15.888 0.004
8507.56562  15.850 0.003
8510.57439  15.905 0.004
8511.56880  15.889 0.004
8516.56061  15.926 0.004
8643.92372  15.875 0.003
8648.93494  15.919 0.004
8650.92818  15.906 0.005
8655.93022  15.892 0.004
8663.90877  15.926 0.004
8667.88171  15.920 0.004
8669.88588  15.941 0.004
8676.87277  15.930 0.004
8683.86221  15.925 0.004
8691.88876  15.895 0.003
8695.83519  15.889 0.003
8701.80903  15.924 0.003
8705.79530  15.935 0.004
8711.80266  15.945 0.005
8715.77961  15.930 0.003
8719.78823  15.923 0.003
8723.75148  15.930 0.003
8727.73483  15.950 0.003
