2455647.51826 14.420 0.003
2455648.51896 14.415 0.003
2455649.53370 14.415 0.003
2455650.51412 14.398 0.003
2455651.52004 14.381 0.003
2455652.51499 14.385 0.003
2455653.54507 14.385 0.003
2455654.55360 14.378 0.003
2455655.54476 14.390 0.003
2455656.55366 14.415 0.003
2455657.51361 14.402 0.003
2455659.51292 14.428 0.003
2455660.55829 14.415 0.003
2455664.49248 14.414 0.003
2455665.50772 14.426 0.003
2455666.50453 14.428 0.003
2455667.48671 14.416 0.003
2455668.49223 14.428 0.003
2455669.48627 14.433 0.003
2455670.53773 14.422 0.003
2455672.48304 14.431 0.003
2455674.49107 14.399 0.003
2455675.48394 14.399 0.003
2455676.53920 14.392 0.003
2455677.48066 14.385 0.003
2455678.51485 14.392 0.003
2455679.48249 14.397 0.003
2455680.53055 14.393 0.003
2455681.49457 14.403 0.003
2455682.49469 14.429 0.003
2455683.49925 14.412 0.003
2455684.50408 14.413 0.003
2455685.47581 14.423 0.003
2455686.47670 14.432 0.003
2455687.47885 14.419 0.003
2455691.47038 14.430 0.003
2455692.51999 14.433 0.003
2455694.48701 14.426 0.003
2455695.47144 14.438 0.003
2455696.47981 14.411 0.003
2455697.46974 14.411 0.003
2455699.47928 14.391 0.003
2455700.47086 14.384 0.003
2455702.46774 14.398 0.003
2455706.46744 14.401 0.003
2455709.45452 14.417 0.003
2455784.92782 14.419 0.003
2455795.93380 14.411 0.003
2455803.87913 14.408 0.003
2455805.84359 14.428 0.003
2455806.89458 14.426 0.003
2455809.85582 14.432 0.003
2455810.85893 14.413 0.003
2455812.85176 14.433 0.003
2455814.90081 14.421 0.003
2455815.88020 14.445 0.003
2455816.85434 14.423 0.003
2455817.85603 14.419 0.003
2455818.88402 14.430 0.003
2455819.83801 14.414 0.003
2455820.90545 14.392 0.003
2455822.82566 14.402 0.003
2455823.90054 14.382 0.003
2455824.82250 14.397 0.003
2455825.81075 14.411 0.003
2455826.85926 14.402 0.003
2455827.85322 14.409 0.003
2455828.87942 14.429 0.003
2455829.85281 14.422 0.003
2455830.84439 14.417 0.003
2455831.83607 14.438 0.003
2455832.82548 14.436 0.003
2455833.80984 14.427 0.003
2455834.81078 14.434 0.003
2455835.87068 14.433 0.003
2455836.77722 14.425 0.003
2455837.85653 14.434 0.003
2455839.83820 14.416 0.003
2455840.82117 14.426 0.003
2455841.81873 14.430 0.003
2455842.83634 14.415 0.003
2455843.85181 14.403 0.003
2455845.86683 14.405 0.003
2455846.82727 14.376 0.003
2455850.79117 14.401 0.003
2455851.80020 14.424 0.003
2455853.85371 14.413 0.003
2455854.75900 14.428 0.003
2455855.82871 14.420 0.003
2455856.80026 14.420 0.003
2455858.83450 14.439 0.003
2455859.80301 14.418 0.003
2455860.78809 14.426 0.003
2455861.79709 14.432 0.003
2455863.79902 14.418 0.003
2455864.70756 14.432 0.003
2455865.77715 14.427 0.003
2455866.80127 14.417 0.003
2455867.74019 14.427 0.003
2455868.84166 14.413 0.003
2455869.80716 14.391 0.003
2455870.74697 14.394 0.003
2455871.73306 14.399 0.003
2455872.74243 14.384 0.003
2455873.73765 14.390 0.003
2455874.77120 14.407 0.003
2455875.70714 14.409 0.003
2455878.76378 14.420 0.003
2455879.69219 14.427 0.003
2455880.74365 14.427 0.003
2455881.73021 14.436 0.003
2455882.76100 14.419 0.003
2455883.76494 14.425 0.003
2455885.69624 14.428 0.003
2455886.73232 14.413 0.003
2455887.80469 14.436 0.003
2455888.79336 14.430 0.003
2455889.83553 14.416 0.003
2455890.76905 14.424 0.003
2455891.72775 14.424 0.003
2455892.74550 14.406 0.003
2455893.76360 14.403 0.003
2455894.78707 14.402 0.003
2455895.80416 14.388 0.003
2455896.78722 14.392 0.003
2455897.73403 14.407 0.003
2455898.71620 14.413 0.003
2455899.77539 14.412 0.003
2455900.72501 14.438 0.003
2455901.77432 14.433 0.003
2455902.72557 14.421 0.003
2455903.78076 14.433 0.003
2455904.75538 14.438 0.003
2455905.72941 14.430 0.003
2455906.74130 14.434 0.003
2455907.71937 14.430 0.003
2455908.74468 14.432 0.003
2455909.78921 14.441 0.003
2455910.70200 14.444 0.003
2455911.73382 14.437 0.003
2455912.75429 14.424 0.003
2455913.72628 14.442 0.003
2455914.74888 14.437 0.003
2455915.70593 14.416 0.003
2455916.75977 14.435 0.003
2455917.72343 14.414 0.003
2455922.74047 14.400 0.003
2455923.71671 14.421 0.003
2455924.69801 14.411 0.003
2455925.71205 14.415 0.003
2455926.72384 14.434 0.003
2455927.72285 14.432 0.003
2455929.69701 14.444 0.003
2455930.84218 14.425 0.003
2455931.66351 14.423 0.003
2455932.66076 14.437 0.003
2455933.71121 14.445 0.003
2455934.70726 14.426 0.003
2455935.65826 14.443 0.003
2455936.54945 14.440 0.003
2455936.65239 14.442 0.003
2455937.68210 14.424 0.003
2455938.68290 14.427 0.003
2455939.72665 14.433 0.003
2455940.76259 14.410 0.003
2455941.76254 14.409 0.003
2455942.78734 14.413 0.003
2455944.73765 14.389 0.003
2455945.71791 14.414 0.003
2455946.65777 14.408 0.003
2455946.77413 14.405 0.003
2455947.72473 14.400 0.003
2455948.71354 14.424 0.003
2455949.72972 14.423 0.003
2455950.65071 14.416 0.003
2455951.67608 14.429 0.003
2455952.70068 14.443 0.003
2455953.69863 14.429 0.003
2455954.69616 14.432 0.003
2455955.71878 14.441 0.003
2455956.71884 14.423 0.003
2455958.73603 14.441 0.003
2455959.70801 14.430 0.003
2455960.71005 14.421 0.003
2455961.64177 14.434 0.003
2455962.64269 14.429 0.003
2455963.60940 14.409 0.003
2455964.62137 14.431 0.003
2455965.62031 14.417 0.003
2455967.64246 14.397 0.003
2455968.64256 14.408 0.003
2455969.61858 14.383 0.003
2455970.59607 14.393 0.003
2455971.68895 14.412 0.003
2455972.67533 14.408 0.003
2455973.65839 14.415 0.003
2455974.61345 14.417 0.003
2455976.64758 14.406 0.003
2455977.68115 14.433 0.003
2455978.65758 14.441 0.003
2455979.60775 14.428 0.003
2455980.62342 14.432 0.003
2455981.64690 14.443 0.003
2455982.65280 14.421 0.003
2455983.69544 14.423 0.003
2455984.63446 14.437 0.003
2455985.66680 14.423 0.003
2455986.59657 14.411 0.003
2455987.67204 14.427 0.003
2455988.63852 14.421 0.003
2455989.60245 14.407 0.003
2455990.59597 14.403 0.003
2455991.67099 14.406 0.003
2455992.63123 14.390 0.003
2455993.58812 14.389 0.003
2455994.53128 14.408 0.003
2455994.58679 14.406 0.003
2455994.67618 14.401 0.003
2455995.52628 14.402 0.003
2455995.63451 14.399 0.003
2455995.67544 14.397 0.003
2455996.51004 14.400 0.003
2455996.60457 14.400 0.003
2455996.65397 14.397 0.003
2455997.50765 14.421 0.003
2455997.60677 14.420 0.003
2455997.66206 14.425 0.003
2455998.51776 14.420 0.003
2455998.60511 14.421 0.003
2455998.66551 14.422 0.003
2455999.53425 14.408 0.003
2455999.64584 14.411 0.003
2456000.49456 14.422 0.003
2456000.62121 14.432 0.003
2456000.65795 14.437 0.003
2456001.49929 14.427 0.003
2456001.61270 14.430 0.003
2456002.58492 14.422 0.003
2456003.55102 14.424 0.003
2456004.61143 14.433 0.003
2456005.57910 14.420 0.003
2456006.57843 14.431 0.003
2456007.57677 14.442 0.003
2456008.61122 14.417 0.003
2456009.55236 14.420 0.003
2456010.60443 14.441 0.003
2456010.60790 14.442 0.003
2456011.56669 14.430 0.003
2456012.56578 14.417 0.003
2456013.54752 14.435 0.003
2456014.56646 14.415 0.003
2456015.56183 14.390 0.003
2456016.60247 14.403 0.003
2456017.56566 14.409 0.003
2456018.52105 14.389 0.003
2456019.56907 14.402 0.003
2456020.59158 14.420 0.003
2456021.57932 14.411 0.003
2456022.59081 14.421 0.003
2456023.56487 14.431 0.003
2456024.58770 14.425 0.003
2456025.58772 14.427 0.003
2456026.53401 14.436 0.003
2456028.57075 14.420 0.003
2456031.51612 14.418 0.003
2456032.50865 14.423 0.003
2456033.49621 14.440 0.003
2456034.50180 14.426 0.003
2456035.52719 14.420 0.003
2456036.50401 14.435 0.003
2456037.50371 14.420 0.003
2456039.50209 14.421 0.003
2456040.50440 14.404 0.003
2456047.47903 14.422 0.003
2456048.47777 14.426 0.003
2456049.50108 14.430 0.003
2456050.47667 14.426 0.003
2456052.49234 14.428 0.003
2456053.48938 14.433 0.003
2456055.49798 14.434 0.003
2456056.48496 14.444 0.003
2456057.49091 14.425 0.003
2456058.48851 14.426 0.003
2456059.48217 14.435 0.003
2456060.48492 14.429 0.003
2456061.47604 14.413 0.003
2456062.47009 14.431 0.003
2456123.91929 14.435 0.003
2456137.91725 14.407 0.003
2456158.93027 14.433 0.003
2456164.90457 14.394 0.003
2456165.91709 14.411 0.003
2456171.88289 14.425 0.003
2456174.90873 14.423 0.003
2456179.90889 14.431 0.003
2456180.86145 14.420 0.003
2456181.87565 14.435 0.003
2456182.88018 14.434 0.003
2456183.88189 14.417 0.003
2456184.90844 14.421 0.003
2456185.85816 14.423 0.003
2456186.85964 14.398 0.003
2456191.88524 14.420 0.003
2456193.87251 14.416 0.003
2456194.88948 14.431 0.003
2456196.87494 14.423 0.003
2456199.82391 14.421 0.003
2456202.83138 14.429 0.003
2456204.86650 14.432 0.003
2456207.87935 14.426 0.003
2456210.87804 14.402 0.003
2456212.83083 14.392 0.003
2456214.88201 14.411 0.003
2456215.86981 14.405 0.003
2456216.82866 14.408 0.003
2456219.81365 14.418 0.003
2456221.82694 14.432 0.003
2456222.82785 14.420 0.003
2456223.78496 14.424 0.003
2456224.85054 14.430 0.003
2456225.73253 14.428 0.003
2456226.74491 14.420 0.003
2456229.78745 14.419 0.003
2456230.73133 14.425 0.003
2456231.75614 14.424 0.003
2456232.82211 14.414 0.003
2456233.82864 14.418 0.003
2456234.83251 14.413 0.003
2456235.77990 14.394 0.003
2456236.79747 14.396 0.003
2456237.87349 14.406 0.003
2456238.83123 14.401 0.003
2456239.80526 14.399 0.003
2456240.84852 14.421 0.003
2456241.80217 14.418 0.003
2456242.84510 14.418 0.003
2456243.81347 14.429 0.003
2456244.74692 14.431 0.003
2456245.77074 14.416 0.003
2456248.78747 14.420 0.003
2456251.77809 14.424 0.003
2456254.78800 14.420 0.003
2456257.81637 14.417 0.003
2456262.74012 14.400 0.003
2456265.81213 14.412 0.003
2456270.82811 14.430 0.003
2456274.81975 14.424 0.003
2456278.76682 14.431 0.003
2456282.78965 14.429 0.003
2456286.72292 14.395 0.003
2456289.79225 14.408 0.003
2456294.81416 14.420 0.003
2456299.77069 14.424 0.003
2456306.71084 14.414 0.003
2456312.68525 14.408 0.003
2456317.69640 14.427 0.003
2456323.66962 14.418 0.003
2456329.62885 14.417 0.003
2456333.61969 14.396 0.003
2456340.63186 14.424 0.003
2456342.66092 14.418 0.003
2456343.55706 14.418 0.003
2456343.57565 14.421 0.003
2456344.58701 14.416 0.003
2456347.60194 14.415 0.003
2456348.58749 14.415 0.003
2456349.59420 14.431 0.003
2456350.62836 14.418 0.003
2456356.61938 14.404 0.003
2456363.53683 14.397 0.003
2456370.53397 14.413 0.003
2456371.55947 14.404 0.003
2456372.61022 14.411 0.003
2456378.54255 14.412 0.003
2456387.53480 14.393 0.003
2456396.54063 14.406 0.003
2456404.52576 14.408 0.003
2456416.50181 14.410 0.003
2456508.94118 14.407 0.003
2456520.89374 14.427 0.003
2456531.90489 14.397 0.003
2456547.87032 14.433 0.003
2456561.83840 14.413 0.003
2456571.84517 14.445 0.003
2456577.88575 14.425 0.003
2456583.79190 14.398 0.003
2456608.83220 14.396 0.003
2456612.76840 14.419 0.003
2456616.73025 14.426 0.003
2456622.78422 14.427 0.003
2456628.81187 14.396 0.003
2456638.73764 14.412 0.003
2456645.73519 14.390 0.003
2456649.74213 14.383 0.003
2456654.76225 14.324 0.003
2456658.78106 14.324 0.003
2456662.77068 14.316 0.003
2456667.80307 14.321 0.003
2456672.77562 14.314 0.003
2456680.76989 14.286 0.003
2456685.60079 14.309 0.003
2456687.70046 14.303 0.003
2456688.63346 14.313 0.003
2456689.65724 14.323 0.003
2456690.65253 14.330 0.003
2456691.68247 14.330 0.003
2456692.70444 14.333 0.003
2456693.65248 14.347 0.003
2456694.69634 14.329 0.003
2456695.64145 14.336 0.003
2456696.62902 14.344 0.003
2456697.68709 14.335 0.003
2456698.68745 14.328 0.003
2456699.52747 14.336 0.003
2456700.56083 14.316 0.003
2456700.67533 14.316 0.003
2456701.54847 14.306 0.003
2456701.68826 14.300 0.003
2456702.55854 14.295 0.003
2456702.68685 14.288 0.003
2456703.56915 14.300 0.003
2456703.70408 14.297 0.003
2456704.56548 14.287 0.003
2456704.71327 14.285 0.003
2456705.55867 14.294 0.003
2456705.67645 14.295 0.003
2456706.63584 14.313 0.003
2456707.64855 14.319 0.003
2456708.63842 14.327 0.003
2456709.63278 14.343 0.003
2456710.64215 14.350 0.003
2456711.62911 14.343 0.003
2456712.57972 14.355 0.003
2456722.60449 14.391 0.003
2456736.61575 14.385 0.003
2456871.92515 14.403 0.003
2456887.92303 14.423 0.003
2456896.89380 14.401 0.003
2456907.87656 14.420 0.003
2456926.80565 14.403 0.003
2456932.81429 14.421 0.003
2456938.79973 14.443 0.003
2456942.79721 14.418 0.003
2456950.84802 14.405 0.003
2456956.85084 14.412 0.003
2456961.84545 14.435 0.003
2456967.71687 14.422 0.003
2456973.72236 14.397 0.003
2456980.75931 14.429 0.003
2456987.79028 14.426 0.003
2456992.76244 14.402 0.003
2456997.76821 14.393 0.003
2457002.71203 14.407 0.003
2457007.72335 14.428 0.003
2457013.67673 14.432 0.003
2457016.78242 14.413 0.003
2457020.78661 14.383 0.003
2457024.76022 14.402 0.003
2457028.71341 14.424 0.003
2457032.76778 14.428 0.003
2457037.74314 14.411 0.003
2457042.74073 14.393 0.003
2457046.74192 14.386 0.003
2457051.73248 14.418 0.003
2457056.67289 14.415 0.003
2457062.66461 14.419 0.003
2457063.66028 14.406 0.003
2457064.72370 14.411 0.003
2457065.70877 14.400 0.003
2457066.70444 14.376 0.003
2457067.69813 14.387 0.003
2457068.67397 14.389 0.003
2457069.66077 14.374 0.003
2457069.68359 14.373 0.003
2457070.71922 14.388 0.003
2457071.72546 14.405 0.003
2457072.70615 14.399 0.003
2457074.67195 14.418 0.003
2457075.65176 14.408 0.003
2457076.65689 14.407 0.003
2457077.63574 14.424 0.003
2457078.63559 14.414 0.003
2457080.58822 14.415 0.003
2457083.61499 14.418 0.003
2457086.62312 14.402 0.003
2457091.60396 14.393 0.003
2457103.57196 14.418 0.003
2457110.50848 14.427 0.003
2457111.53144 14.415 0.003
2457112.52945 14.405 0.003
2457113.52461 14.418 0.003
2457114.53337 14.402 0.003
2457115.52767 14.382 0.003
2457115.57885 14.382 0.003
2457117.54457 14.389 0.003
2457118.51766 14.384 0.003
2457119.50458 14.389 0.003
2457126.52790 14.421 0.003
2457131.53246 14.425 0.003
2457134.50272 14.424 0.003
2457137.53264 14.422 0.003
2457143.49729 14.401 0.003
2457277.90426 14.408 0.003
2457287.90439 14.387 0.003
2457292.83697 14.413 0.003
2457294.80069 14.419 0.003
2457297.79889 14.415 0.003
2457304.87832 14.427 0.003
2457312.79572 14.387 0.003
2457319.77738 14.406 0.003
2457322.75003 14.418 0.003
2457327.85274 14.427 0.003
2457339.76112 14.400 0.003
2457345.71967 14.414 0.003
2457354.79650 14.422 0.003
2457361.81935 14.380 0.003
2457366.69191 14.423 0.003
2457373.84524 14.427 0.003
2457377.81717 14.417 0.003
2457382.71540 14.405 0.003
2457385.72885 14.384 0.003
2457390.75067 14.417 0.003
2457399.75528 14.422 0.003
2457404.74488 14.415 0.003
2457408.71800 14.403 0.003
2457410.71939 14.389 0.003
2457413.68210 14.403 0.003
2457416.68902 14.418 0.003
2457424.63143 14.427 0.003
2457427.66705 14.420 0.003
2457431.65789 14.416 0.003
2457435.65118 14.398 0.003
2457439.65726 14.412 0.003
2457443.62860 14.414 0.003
2457449.63431 14.418 0.003
2457453.60874 14.412 0.003
2457462.62344 14.403 0.003
2457466.57092 14.418 0.003
2457472.57769 14.412 0.003
2457476.53340 14.422 0.003
2457488.48721 14.420 0.003
2457499.51033 14.429 0.003
2457507.48254 14.397 0.003
2457637.90365 14.427 0.003
2457645.85789 14.430 0.003
2457648.85240 14.427 0.003
2457651.86579 14.420 0.003
2457655.86862 14.404 0.003
2457659.89534 14.408 0.003
2457663.83810 14.412 0.003
2457667.87497 14.413 0.003
2457673.81716 14.423 0.003
2457684.83634 14.414 0.003
2457691.78153 14.422 0.003
2457700.78396 14.425 0.003
2457705.75613 14.391 0.003
2457709.71034 14.405 0.003
2457710.74815 14.409 0.003
2457713.80412 14.414 0.003
2457719.76686 14.426 0.003
2457724.72334 14.429 0.003
2457733.80298 14.399 0.003
2457737.72460 14.427 0.003
2457741.80036 14.425 0.003
2457747.77635 14.438 0.003
2457750.74988 14.423 0.003
2457755.71094 14.383 0.003
2457760.71478 14.426 0.003
2457764.76781 14.419 0.003
2457769.72793 14.424 0.003
2457775.73000 14.410 0.003
2457783.62075 14.415 0.003
2457787.69938 14.419 0.003
2457792.58817 14.424 0.003
2457796.61508 14.437 0.003
2457801.63195 14.396 0.003
2457812.58063 14.411 0.003
2457818.53517 14.418 0.003
2457823.55086 14.418 0.003
2457828.52557 14.379 0.003
2457837.50800 14.411 0.003
2457846.49394 14.425 0.003
2457856.51026 14.411 0.003
2457870.48032 14.413 0.003
2458010.86951 14.417 0.003
2458018.89206 14.404 0.003
2458029.87936 14.421 0.003
2458186.59221 14.405 0.003
2458197.49218 14.396 0.003
2458205.54334 14.408 0.003
2458209.53995 14.416 0.003
2458213.52992 14.385 0.003
2458220.54531 14.391 0.003
2458226.52217 14.406 0.003
2458230.51996 14.407 0.003
2458236.48040 14.402 0.003
2458357.86373 14.403 0.003
2458364.89023 14.381 0.003
2458371.82081 14.400 0.003
2458377.87640 14.409 0.003
2458393.85333 14.399 0.003
2458404.76717 14.404 0.003
2458408.80126 14.385 0.003
2458411.76000 14.365 0.003
2458415.74335 14.394 0.003
2458419.74041 14.401 0.003
2458423.75068 14.410 0.003
2458440.62973 14.398 0.003
2458440.64166 14.400 0.003
2458440.69556 14.401 0.003
2458440.76628 14.401 0.003
2458441.60718 14.405 0.003
2458441.69024 14.402 0.003
2458441.75291 14.404 0.003
2458442.60256 14.404 0.003
2458442.69056 14.403 0.003
2458442.75355 14.403 0.003
2458443.60674 14.403 0.003
2458443.68545 14.401 0.003
2458443.76369 14.403 0.003
2458444.59944 14.401 0.003
2458444.68047 14.403 0.003
2458444.78250 14.404 0.003
2458445.60263 14.409 0.003
2458445.74374 14.403 0.003
2458445.83332 14.401 0.003
2458446.61321 14.408 0.003
2458446.67634 14.410 0.003
2458446.75177 14.405 0.003
2458447.59757 14.405 0.003
2458447.65948 14.407 0.003
2458447.74513 14.406 0.003
2458447.85149 14.409 0.003
2458448.70748 14.408 0.003
2458449.75731 14.408 0.003
2458450.72681 14.403 0.003
2458451.73921 14.408 0.003
2458452.73575 14.404 0.003
2458453.75027 14.410 0.003
2458454.78205 14.405 0.003
2458455.72789 14.411 0.003
2458469.78768 14.417 0.003
2458472.78591 14.405 0.003
2458475.70573 14.410 0.003
2458478.75380 14.409 0.003
2458481.73117 14.402 0.003
2458484.75869 14.374 0.003
2458488.75523 14.398 0.003
2458493.71800 14.409 0.003
2458499.75012 14.408 0.003
2458503.75175 14.401 0.003
2458513.74833 14.401 0.003
2458516.75515 14.411 0.003
2458518.59338 14.406 0.003
2458521.58108 14.413 0.003
2458525.65153 14.414 0.003
2458529.60392 14.406 0.003
2458536.66678 14.396 0.003
2458541.52837 14.395 0.003
2458545.58149 14.405 0.003
2458552.52763 14.404 0.003
2458559.53616 14.378 0.003
2458563.54731 14.407 0.003
2458568.54001 14.410 0.003
2458575.49841 14.414 0.003
2458582.49730 14.381 0.003
2458587.50545 14.400 0.003
2458602.47846 14.416 0.003
2458702.92856 14.393 0.003
2458711.91666 14.400 0.003
2458716.88992 14.404 0.003
2458720.91520 14.414 0.003
2458725.86761 14.408 0.003
2458728.86016 14.388 0.003
2458736.87011 14.403 0.003
2458739.86157 14.409 0.003
2458741.85316 14.419 0.003
2458747.87731 14.415 0.003
2458753.87556 14.383 0.003
2458758.86724 14.397 0.003
2458762.88972 14.408 0.003
2458766.89125 14.410 0.003
2458771.85313 14.410 0.003
2458774.81292 14.416 0.003
2458777.79810 14.389 0.003
2458781.83012 14.393 0.003
2458783.87951 14.402 0.003
2458785.74097 14.412 0.003
2458796.73003 14.417 0.003
2458799.72803 14.417 0.003
2458802.74780 14.392 0.003
2458805.76259 14.391 0.003
2458817.74406 14.407 0.003
2458823.69767 14.413 0.003
2458827.70233 14.381 0.003
2458830.70492 14.389 0.003
2458834.69769 14.410 0.003
2458838.72267 14.409 0.003
2458842.71293 14.410 0.003
2458846.67508 14.413 0.003
2458851.66509 14.389 0.003
2458857.71124 14.410 0.003
2458862.74041 14.413 0.003
2458871.53621 14.421 0.003
2458879.64938 14.383 0.003
2458889.58205 14.416 0.003
2458897.59543 14.419 0.003
2458904.57397 14.393 0.003
2458910.60870 14.407 0.003
2458916.56835 14.419 0.003
2458921.57089 14.419 0.003
  
