5843.71281  15.211 0.003
5844.67212  15.202 0.003
5845.71164  15.206 0.003
5846.66062  15.223 0.003
5850.66294  15.259 0.003
5851.67525  15.257 0.003
5852.61308  15.245 0.003
5853.69356  15.265 0.003
5854.63316  15.271 0.003
5855.73538  15.273 0.003
5856.61480  15.280 0.003
5857.60712  15.278 0.003
5858.62601  15.294 0.003
5860.61418  15.245 0.003
5861.61128  15.267 0.003
5862.59676  15.267 0.003
5863.63565  15.297 0.003
5864.55222  15.305 0.003
5865.60560  15.292 0.003
5866.58458  15.298 0.003
5867.57306  15.287 0.003
5868.61446  15.247 0.003
5870.61583  15.203 0.003
5871.55222  15.201 0.003
5872.63136  15.186 0.003
5873.58558  15.181 0.003
5874.64503  15.175 0.003
5875.63343  15.172 0.003
5878.60180  15.165 0.003
5881.60338  15.195 0.003
5882.66750  15.200 0.003
5885.65883  15.211 0.003
5888.65592  15.245 0.003
5889.60507  15.248 0.003
5890.63256  15.266 0.003
5891.59383  15.254 0.003
5893.56012  15.257 0.003
5894.56075  15.271 0.003
5895.53237  15.262 0.003
5896.56099  15.286 0.003
5897.57039  15.290 0.003
5898.56804  15.271 0.003
5899.56697  15.278 0.003
5900.56933  15.293 0.003
5901.54337  15.264 0.003
5902.56933  15.270 0.003
5903.60444  15.311 0.003
5904.58504  15.303 0.003
5905.53846  15.309 0.003
5906.56951  15.322 0.003
5907.58121  15.306 0.003
5909.56502  15.302 0.003
5911.54278  15.298 0.003
5913.57641  15.332 0.003
5914.60812  15.332 0.003
5915.57264  15.332 0.003
5916.57564  15.349 0.003
5917.57548  15.338 0.003
5918.57176  15.325 0.003
5922.59721  15.351 0.003
5923.57820  15.342 0.003
5924.54597  15.346 0.003
5925.60685  15.370 0.003
5926.62024  15.312 0.003
5929.57439  15.329 0.003
5931.60220  15.329 0.003
5932.57321  15.341 0.003
5933.64418  15.344 0.003
5934.62092  15.343 0.003
5935.58943  15.351 0.003
5936.60296  15.343 0.003
5936.62642  15.360 0.003
5937.59455  15.358 0.003
5938.55464  15.371 0.003
5939.61654  15.363 0.003
5940.61592  15.348 0.003
5941.57223  15.335 0.003
5942.57500  15.383 0.003
5943.61011  15.373 0.003
5944.60369  15.380 0.003
5945.59059  15.380 0.003
5946.56923  15.372 0.003
5947.59984  15.404 0.003
5948.54777  15.395 0.003
5950.54525  15.387 0.003
5953.54379  15.411 0.003
5955.57632  15.425 0.003
5958.54838  15.386 0.003
5964.53879  15.369 0.003
5973.55059  15.256 0.003
5981.52729  15.251 0.003
5984.51922  15.284 0.003
6083.90585  15.507 0.003
6084.87922  15.506 0.003
6089.94742  15.441 0.004
6094.93532  15.549 0.003
6097.94762  15.581 0.003
6110.75495  15.506 0.003
6115.92348  15.486 0.003
6116.86394  15.478 0.003
6125.91348  15.491 0.003
6131.83842  15.423 0.003
6135.88702  15.419 0.003
6140.79972  15.389 0.003
6151.81780  15.302 0.003
6159.83579  15.312 0.003
6169.73794  15.265 0.003
6181.70161  15.267 0.003
6183.70664  15.244 0.003
6187.70617  15.239 0.003
6189.76226  15.218 0.003
6195.78900  15.195 0.003
6202.63243  15.157 0.003
6207.76072  15.110 0.003
6211.74543  15.109 0.003
6211.77588  15.118 0.003
6214.71601  15.096 0.003
6216.72159  15.082 0.003
6218.72416  15.080 0.003
6219.73623  15.069 0.003
6221.69540  15.049 0.003
6232.73059  15.010 0.003
6234.74515  15.007 0.003
6236.70013  14.993 0.003
6239.64826  14.979 0.003
6245.63467  14.945 0.003
6248.52406  14.944 0.003
6251.52468  14.936 0.003
6254.52894  14.920 0.003
6257.52912  14.923 0.003
6262.53856  14.904 0.003
6265.61926  14.901 0.003
6270.58499  14.890 0.003
6275.54033  14.883 0.003
6283.54496  14.870 0.003
6286.54586  14.871 0.003
6290.58163  14.858 0.003
6293.60333  14.843 0.003
6296.59720  14.855 0.003
6305.54714  14.843 0.003
6438.86217  14.728 0.003
6452.94791  14.717 0.003
6463.95253  14.723 0.003
6464.94102  14.723 0.003
6467.86968  14.725 0.003
6476.90492  14.724 0.003
6483.86653  14.722 0.003
6491.90171  14.718 0.003
6497.88094  14.708 0.003
6505.87163  14.695 0.003
6511.82643  14.693 0.003
6518.81440  14.704 0.003
6522.69799  14.705 0.003
6525.79270  14.696 0.003
6531.76432  14.708 0.003
6532.72332  14.711 0.003
6533.74964  14.707 0.003
6534.75082  14.712 0.003
6537.74842  14.719 0.003
6539.81243  14.718 0.003
6543.73460  14.710 0.003
6545.70501  14.708 0.003
6548.66891  14.705 0.003
6555.72857  14.699 0.003
6558.74767  14.694 0.003
6561.71109  14.699 0.003
6564.62402  14.702 0.003
6569.67447  14.704 0.003
6573.66043  14.697 0.003
6577.70209  14.701 0.003
6582.64072  14.702 0.003
6586.59628  14.709 0.003
6593.58880  14.706 0.003
6603.52002  14.706 0.003
6608.60887  14.711 0.003
6611.58836  14.708 0.003
6614.55598  14.706 0.003
6618.53464  14.700 0.003
6624.52894  14.701 0.003
6633.56484  14.705 0.003
6639.57122  14.709 0.003
6646.58459  14.698 0.003
6653.56916  14.694 0.003
6658.57470  14.698 0.003
6666.60064  14.699 0.003
6671.55986  14.699 0.003
6683.53982  14.701 0.003
6793.92024  14.688 0.003
6795.87292  14.682 0.003
6828.94238  14.679 0.003
6834.90155  14.670 0.003
6840.89458  14.668 0.003
6847.88283  14.670 0.003
6855.92663  14.663 0.003
6864.84338  14.668 0.003
6870.84253  14.659 0.003
6874.81392  14.649 0.003
6879.81578  14.651 0.003
6883.77605  14.654 0.003
6887.78127  14.647 0.003
6890.81070  14.646 0.003
6896.77762  14.646 0.003
6906.77314  14.645 0.003
6910.73565  14.645 0.003
6919.70021  14.639 0.003
6923.69878  14.645 0.003
6927.71151  14.637 0.003
6931.68404  14.627 0.003
6937.66811  14.635 0.003
6941.63403  14.631 0.003
6944.65542  14.634 0.003
6950.65152  14.618 0.003
6953.65865  14.631 0.003
6956.62359  14.630 0.003
6961.70087  14.624 0.003
6965.56571  14.621 0.003
6969.60249  14.616 0.003
6973.55800  14.620 0.003
6977.57751  14.621 0.003
6980.55535  14.626 0.003
6984.58784  14.617 0.003
6988.61116  14.611 0.003
6994.56843  14.620 0.003
6998.57201  14.614 0.003
7001.63938  14.615 0.003
7006.54113  14.613 0.003
7011.57022  14.612 0.003
7013.54927  14.619 0.003
7017.54026  14.615 0.003
7025.54616  14.611 0.003
7029.54315  14.613 0.003
7033.55206  14.619 0.003
7039.54860  14.617 0.003
7044.53912  14.600 0.003
7190.93738  14.635 0.003
7197.94393  14.617 0.003
7204.87967  14.640 0.003
7205.86538  14.638 0.003
7210.89854  14.647 0.003
7217.92038  14.628 0.003
7223.91497  14.656 0.003
7229.88435  14.658 0.003
7235.84709  14.631 0.003
7249.79367  14.686 0.003
7253.82900  14.648 0.003
7258.79139  14.682 0.003
7262.79276  14.669 0.003
7265.79055  14.674 0.003
7268.80931  14.694 0.003
7274.77189  14.638 0.003
7277.78454  14.652 0.003
7287.70473  14.616 0.003
7293.72508  14.529 0.003
7298.71212  14.528 0.003
7306.70614  14.592 0.003
7312.64066  14.562 0.003
7313.62727  14.590 0.003
7316.60448  14.594 0.003
7317.62773  14.585 0.003
7318.63744  14.583 0.003
7321.62598  14.605 0.003
7324.60434  14.646 0.003
7325.62198  14.672 0.003
7327.66284  14.672 0.003
7331.64417  14.636 0.003
7332.62213  14.665 0.003
7333.61239  14.672 0.003
7334.55674  14.666 0.003
7339.58943  14.671 0.003
7344.60480  14.740 0.003
7345.60568  14.736 0.003
7348.59105  14.673 0.003
7353.64580  14.720 0.003
7354.61915  14.700 0.003
7357.58034  14.727 0.003
7361.56199  14.753 0.003
7364.56107  14.793 0.003
7367.59364  14.707 0.003
7374.59359  14.754 0.003
7378.54358  14.762 0.003
7383.56982  14.822 0.003
7387.59518  14.806 0.003
7390.54909  14.791 0.003
7396.54516  14.792 0.003
7401.53517  14.855 0.003
7404.54178  14.823 0.003
7407.55219  14.844 0.003
7415.52959  14.848 0.003
7433.52107  14.872 0.003
7557.94803  14.992 0.003
7560.89890  14.988 0.003
7567.94022  14.984 0.003
7576.93159  14.967 0.003
7583.88131  14.974 0.003
7587.91271  14.979 0.003
7593.86501  14.954 0.003
7601.84608  14.955 0.003
7604.81148  14.956 0.003
7611.80827  14.937 0.003
7617.81151  14.930 0.003
7621.76715  14.917 0.003
7624.78128  14.933 0.003
7629.79915  14.916 0.003
7632.76785  14.910 0.003
7636.77177  14.913 0.003
7639.74813  14.902 0.003
7646.72308  14.896 0.003
7649.74790  14.894 0.003
7652.70658  14.893 0.003
7656.69267  14.891 0.003
7659.69702  14.884 0.003
7662.71548  14.885 0.003
7666.66769  14.867 0.003
7671.69228  14.875 0.003
7681.71227  14.868 0.003
7686.64359  14.856 0.003
7690.68043  14.863 0.003
7697.63911  14.850 0.003
7700.59521  14.854 0.003
7704.54954  14.844 0.003
7708.57136  14.832 0.003
7712.57842  14.826 0.003
7714.61523  14.835 0.003
7716.59502  14.835 0.003
7724.58158  14.820 0.003
7734.58800  14.820 0.003
7739.55552  14.826 0.003
7744.61109  14.810 0.003
7754.56644  14.811 0.003
7758.56448  14.814 0.003
7763.58026  14.798 0.003
7767.54888  14.812 0.003
7772.56781  14.813 0.003
7923.93347  14.732 0.003
7932.94551  14.731 0.003
7944.86252  14.727 0.003
7948.87154  14.718 0.003
7952.90528  14.731 0.003
7957.93706  14.704 0.003
7960.92458  14.712 0.003
7964.92017  14.711 0.003
7971.85081  14.719 0.003
7973.81467  14.716 0.003
7980.78132  14.712 0.003
7983.80850  14.707 0.003
7986.76646  14.707 0.003
7991.80417  14.705 0.003
7994.77025  14.696 0.003
8001.74527  14.701 0.003
8004.73610  14.702 0.003
8010.71892  14.706 0.003
8017.77438  14.686 0.003
8020.76608  14.692 0.003
8027.64561  14.689 0.003
8031.79467  14.689 0.003
8034.70833  14.678 0.003
8037.67203  14.691 0.003
8040.77939  14.685 0.003
8043.67163  14.693 0.003
8046.61171  14.688 0.003
8053.66638  14.670 0.003
8057.64040  14.695 0.003
8064.55772  14.697 0.003
8067.58592  14.701 0.003
8069.58022  14.713 0.003
8071.55165  14.685 0.003
8075.56485  14.706 0.003
8077.58671  14.695 0.003
8080.55742  14.702 0.003
8084.56179  14.714 0.003
8085.56096  14.715 0.003
8088.56666  14.721 0.003
8090.58642  14.686 0.003
8094.56937  14.724 0.003
8097.54892  14.717 0.003
8101.56454  14.728 0.003
8103.54025  14.725 0.003
8107.58673  14.762 0.003
8110.58492  14.732 0.003
8114.58434  14.737 0.003
8115.57557  14.729 0.003
8118.61017  14.754 0.003
8122.57233  14.766 0.003
8126.57381  14.782 0.003
8129.62961  14.783 0.003
8132.60059  14.773 0.003
8136.54901  14.780 0.003
8138.55971  14.774 0.003
8139.58582  14.766 0.003
8140.57050  14.783 0.003
8142.52840  14.828 0.003
8142.53519  14.836 0.003
8284.94089  14.919 0.003
8291.92683  14.913 0.003
8306.88427  14.876 0.003
8311.88029  14.856 0.003
8312.89346  14.849 0.003
8318.90622  14.847 0.003
8328.81908  14.847 0.003
8332.82757  14.836 0.003
8335.84729  14.835 0.003
8336.87688  14.831 0.003
8340.81663  14.830 0.003
8344.77203  14.793 0.003
8347.75908  14.823 0.003
8355.79650  14.818 0.003
8358.79106  14.819 0.003
8362.80007  14.800 0.003
8366.85058  14.809 0.003
8371.75512  14.804 0.003
8376.72904  14.801 0.003
8383.68208  14.801 0.003
8385.71914  14.790 0.003
8393.70664  14.791 0.003
8406.64482  14.786 0.003
8410.64028  14.774 0.003
8415.59519  14.782 0.003
8423.59152  14.772 0.003
8427.57820  14.773 0.003
8432.57488  14.776 0.003
8436.52884  14.778 0.003
8440.58190  14.775 0.003
8444.63418  14.775 0.003
8448.55464  14.766 0.003
8451.56113  14.763 0.003
8454.56612  14.764 0.003
8457.60836  14.764 0.003
8461.55924  14.760 0.003
8465.56581  14.758 0.003
8468.56394  14.760 0.003
8474.56910  14.761 0.003
8479.56876  14.760 0.003
8487.54857  14.750 0.003
8491.54782  14.758 0.003
8496.57067  14.757 0.003
8500.54570  14.750 0.003
8504.57115  14.755 0.003
8510.57653  14.748 0.003
8516.56275  14.752 0.003
8643.92589  14.700 0.003
8648.93713  14.697 0.003
8650.93033  14.692 0.003
8655.93249  14.706 0.003
8663.91107  14.700 0.003
8667.88386  14.691 0.003
8669.88801  14.700 0.003
8676.87489  14.700 0.003
8683.86432  14.699 0.003
8691.89084  14.704 0.003
8695.83727  14.699 0.003
8701.81111  14.689 0.003
8705.79734  14.691 0.003
8711.80470  14.692 0.003
8715.78165  14.691 0.003
8719.79025  14.681 0.003
8723.75351  14.691 0.003
8727.73681  14.697 0.003
