5550.58643  15.569 0.004
5551.57969  15.571 0.003
5554.57383  15.561 0.003
5556.58322  15.558 0.003
5558.56290  15.565 0.003
5561.54983  15.569 0.003
5563.55506  15.566 0.003
5567.55839  15.560 0.003
5570.61586  15.580 0.003
5573.54592  15.567 0.003
5578.54576  15.576 0.003
5581.54870  15.574 0.004
5583.54442  15.587 0.003
5592.53812  15.573 0.003
5699.87743  15.553 0.003
5700.92819  15.555 0.004
5724.85703  15.556 0.003
5725.90181  15.545 0.003
5727.94122  15.555 0.004
5729.91352  15.543 0.004
5734.93822  15.573 0.003
5737.91546  15.564 0.003
5740.90505  15.566 0.003
5740.93493  15.564 0.003
5743.89385  15.553 0.003
5744.91619  15.564 0.003
5746.88512  15.560 0.003
5748.92731  15.578 0.003
5753.94079  15.575 0.003
5756.79495  15.558 0.004
5756.87597  15.560 0.004
5757.80276  15.585 0.004
5757.83848  15.569 0.004
5759.90595  15.566 0.003
5761.81635  15.559 0.003
5762.82362  15.572 0.003
5763.92702  15.566 0.003
5764.84667  15.556 0.003
5765.83187  15.578 0.003
5766.84596  15.563 0.003
5767.87854  15.546 0.003
5768.87683  15.562 0.003
5770.87773  15.563 0.003
5776.87301  15.554 0.003
5777.90347  15.552 0.003
5782.86548  15.568 0.003
5783.68157  15.560 0.003
5785.74678  15.559 0.003
5786.79448  15.559 0.003
5787.78973  15.546 0.003
5788.80561  15.545 0.004
5790.90806  15.564 0.003
5793.81842  15.579 0.003
5794.81045  15.551 0.003
5795.82523  15.549 0.003
5796.75931  15.564 0.003
5798.83231  15.568 0.003
5801.77278  15.557 0.003
5802.76110  15.557 0.003
5803.74647  15.564 0.003
5804.82472  15.568 0.003
5805.75526  15.544 0.003
5806.76539  15.570 0.003
5807.77739  15.573 0.003
5809.75426  15.565 0.003
5810.67235  15.562 0.003
5811.65605  15.552 0.003
5812.72095  15.558 0.003
5813.72784  15.574 0.003
5814.72779  15.562 0.003
5815.77426  15.551 0.003
5816.70501  15.559 0.003
5817.72072  15.564 0.003
5818.67339  15.556 0.003
5819.71963  15.555 0.003
5820.72019  15.564 0.003
5822.70035  15.553 0.003
5823.67447  15.569 0.003
5824.69962  15.565 0.003
5825.76227  15.558 0.003
5826.67951  15.555 0.003
5827.69438  15.574 0.003
5828.69542  15.570 0.003
5829.67616  15.559 0.003
5830.67158  15.565 0.003
5831.68415  15.578 0.003
5832.64299  15.545 0.003
5833.67978  15.553 0.003
5835.64881  15.536 0.003
5836.64207  15.527 0.003
5837.63363  15.552 0.003
5839.65084  15.545 0.003
5840.68971  15.559 0.003
5841.68794  15.577 0.003
5842.71668  15.587 0.003
5843.71085  15.557 0.003
5844.67014  15.567 0.004
5845.70967  15.553 0.003
5846.65863  15.545 0.003
5850.66096  15.543 0.003
5851.67328  15.562 0.003
5852.61113  15.543 0.003
5853.69160  15.576 0.003
5854.63119  15.563 0.003
5855.73340  15.552 0.003
5856.61282  15.553 0.003
5857.60515  15.554 0.003
5858.62403  15.562 0.003
5860.61221  15.565 0.003
5861.60931  15.569 0.003
5862.59479  15.581 0.003
5863.63369  15.557 0.003
5864.55026  15.476 0.003
5865.60362  15.567 0.003
5866.58264  15.572 0.003
5867.57109  15.545 0.003
5868.61250  15.574 0.003
5870.61388  15.545 0.003
5871.55026  15.559 0.003
5872.62939  15.556 0.003
5873.58360  15.548 0.003
5874.64307  15.555 0.004
5875.63146  15.547 0.003
5878.59985  15.552 0.004
5881.60142  15.550 0.003
5882.66552  15.546 0.003
5885.65685  15.554 0.003
5888.65395  15.546 0.003
5889.60310  15.562 0.003
5890.63057  15.563 0.003
5891.59183  15.565 0.003
5893.55814  15.545 0.003
5894.55877  15.536 0.003
5895.53037  15.528 0.003
5896.55899  15.541 0.003
5897.56841  15.555 0.003
5898.56604  15.548 0.003
5899.56498  15.544 0.003
5900.56733  15.570 0.003
5901.54136  15.574 0.004
5902.56733  15.554 0.004
5903.60245  15.533 0.003
5904.58303  15.566 0.003
5905.53647  15.552 0.003
5906.56751  15.550 0.003
5907.57920  15.551 0.003
5909.56301  15.553 0.003
5911.54078  15.560 0.003
5913.57439  15.560 0.003
5914.60608  15.557 0.003
5915.57063  15.573 0.003
5916.57363  15.549 0.003
5917.57346  15.526 0.003
5918.56973  15.564 0.003
5922.59516  15.556 0.003
5923.57615  15.546 0.003
5924.54393  15.551 0.003
5925.60483  15.562 0.003
5926.61818  15.556 0.003
5929.57234  15.569 0.003
5931.60013  15.548 0.004
5932.57115  15.558 0.003
5933.64211  15.558 0.003
5934.61884  15.548 0.003
5935.58737  15.544 0.003
5936.59402  15.568 0.003
5936.62435  15.554 0.003
5937.59248  15.541 0.003
5938.55257  15.545 0.003
5939.61446  15.552 0.003
5940.61347  15.564 0.003
5941.57013  15.542 0.003
5942.57292  15.547 0.003
5943.60803  15.576 0.003
5944.60161  15.559 0.003
5945.58849  15.545 0.003
5946.56713  15.556 0.003
5947.59775  15.562 0.003
5948.54569  15.536 0.003
5950.54316  15.556 0.003
5953.54167  15.530 0.003
5955.57420  15.528 0.003
5958.54628  15.553 0.003
5961.53493  15.544 0.003
5964.53666  15.530 0.004
5973.54844  15.536 0.003
5981.52513  15.549 0.003
5984.51704  15.534 0.003
6083.90366  15.528 0.003
6084.87705  15.540 0.003
6089.94526  15.512 0.003
6094.93315  15.541 0.003
6097.94545  15.551 0.003
6110.75283  15.565 0.003
6115.92134  15.547 0.003
6116.86182  15.536 0.003
6124.94815  15.553 0.003
6131.83631  15.539 0.003
6135.88493  15.568 0.003
6140.79763  15.540 0.003
6151.81573  15.560 0.003
6159.83377  15.536 0.003
6169.73590  15.538 0.003
6181.69961  15.527 0.003
6183.70464  15.530 0.003
6187.70418  15.556 0.003
6189.74909  15.546 0.003
6195.78704  15.547 0.003
6202.63047  15.534 0.003
6207.75876  15.547 0.003
6211.74346  15.536 0.003
6211.77391  15.557 0.003
6214.71404  15.541 0.003
6216.71963  15.552 0.003
6218.72220  15.531 0.003
6219.73428  15.542 0.003
6221.69343  15.536 0.003
6232.72862  15.534 0.003
6234.74318  15.535 0.003
6236.69816  15.538 0.003
6239.64629  15.522 0.003
6245.63268  15.524 0.003
6248.52208  15.514 0.003
6251.52271  15.520 0.003
6254.52696  15.529 0.003
6257.52712  15.524 0.003
6262.53607  15.536 0.003
6265.61727  15.538 0.003
6270.58298  15.527 0.003
6275.53832  15.526 0.003
6283.54293  15.520 0.003
6286.54383  15.516 0.003
6290.57958  15.525 0.003
6293.60129  15.534 0.003
6296.59515  15.538 0.003
6305.54507  15.522 0.003
6452.94571  15.610 0.003
6463.95036  15.619 0.003
6467.86753  15.637 0.003
6476.90278  15.622 0.003
6483.86387  15.581 0.003
6491.89959  15.603 0.003
6497.87878  15.627 0.003
6505.86951  15.621 0.003
6511.82435  15.628 0.003
6518.81233  15.636 0.003
6522.69595  15.641 0.003
6525.79064  15.624 0.003
6531.76228  15.647 0.003
6532.72128  15.610 0.003
6533.74761  15.635 0.003
6534.74879  15.618 0.003
6537.74640  15.636 0.003
6539.80616  15.619 0.003
6545.70301  15.602 0.003
6548.66690  15.613 0.003
6555.72657  15.628 0.003
6558.74568  15.636 0.003
6561.70908  15.618 0.003
6564.62203  15.637 0.003
6569.67249  15.630 0.003
6573.65845  15.623 0.003
6577.70011  15.614 0.003
6582.63874  15.619 0.003
6586.59432  15.630 0.003
6593.58682  15.612 0.003
6603.51804  15.614 0.003
6608.60688  15.627 0.003
6611.58639  15.629 0.003
6614.55397  15.632 0.003
6616.57832  15.640 0.003
6618.53263  15.636 0.003
6622.60652  15.620 0.003
6624.52693  15.627 0.003
6629.57816  15.635 0.003
6631.55535  15.646 0.003
6633.56284  15.631 0.003
6635.55530  15.583 0.003
6637.57924  15.644 0.003
6639.56920  15.647 0.003
6641.55458  15.640 0.003
6644.56002  15.637 0.003
6645.56347  15.649 0.003
6646.56890  15.628 0.003
6647.55470  15.643 0.003
6648.55257  15.635 0.003
6649.70412  15.619 0.003
6650.59622  15.652 0.003
6651.59312  15.643 0.003
6653.57563  15.642 0.003
6655.56536  15.659 0.003
6657.57656  15.634 0.003
6660.57987  15.635 0.003
6663.57353  15.647 0.003
6666.60277  15.652 0.003
6670.57962  15.640 0.003
6676.53538  15.661 0.003
6677.55443  15.650 0.003
6678.54675  15.649 0.003
6679.54802  15.659 0.003
6680.55680  15.647 0.003
6683.53772  15.643 0.003
6687.54679  15.643 0.003
6689.52487  15.637 0.004
6700.52073  15.653 0.003
6701.51948  15.648 0.004
6702.52114  15.653 0.004
6704.51961  15.653 0.004
6793.91802  15.639 0.003
6795.87069  15.657 0.003
6828.94016  15.653 0.003
6834.89939  15.653 0.003
6839.91941  15.639 0.004
6847.88069  15.640 0.003
6855.92451  15.663 0.003
6864.84128  15.650 0.003
6870.84043  15.650 0.003
6874.81184  15.654 0.003
6879.81371  15.653 0.003
6883.77401  15.640 0.003
6887.77923  15.631 0.003
6890.80863  15.655 0.003
6896.77558  15.632 0.004
6906.77110  15.653 0.004
6910.73365  15.655 0.004
6919.69780  15.579 0.003
6923.68894  15.654 0.004
6927.70951  15.644 0.003
6931.68204  15.648 0.003
6937.66612  15.651 0.003
6941.63159  15.650 0.004
6944.65343  15.645 0.003
6950.64954  15.633 0.003
6953.65667  15.631 0.003
6956.62160  15.626 0.003
6961.69890  15.634 0.003
6965.56371  15.639 0.004
6969.60052  15.640 0.003
6973.55602  15.637 0.003
6977.57552  15.637 0.003
6980.55336  15.640 0.003
6984.58585  15.649 0.003
6988.60916  15.633 0.003
6994.56643  15.643 0.003
6998.56999  15.643 0.003
7001.60509  15.627 0.004
7006.53911  15.639 0.003
7011.56819  15.630 0.003
7013.54724  15.617 0.004
7017.54710  15.635 0.003
7029.54108  15.645 0.003
7033.54998  15.639 0.004
7039.54650  15.644 0.003
7044.53702  15.622 0.003
7190.93520  15.597 0.003
7197.94177  15.617 0.003
7204.87752  15.630 0.003
7205.86325  15.602 0.003
7210.89641  15.599 0.003
7217.91824  15.595 0.003
7223.91286  15.615 0.003
7229.88227  15.610 0.003
7235.84499  15.582 0.003
7249.79162  15.595 0.003
7253.82696  15.595 0.003
7258.78936  15.588 0.003
7262.79072  15.594 0.003
7265.78850  15.576 0.003
7268.80731  15.595 0.003
7274.76986  15.608 0.003
7277.78226  15.610 0.003
7287.69156  15.604 0.003
7293.72309  15.570 0.003
7298.71011  15.603 0.003
7306.70417  15.558 0.003
7312.63868  15.591 0.003
7317.62575  15.580 0.003
7324.59942  15.591 0.003
7334.55478  15.583 0.003
7339.58743  15.584 0.003
7344.60281  15.577 0.003
7348.58907  15.569 0.003
7354.61717  15.584 0.003
7357.57835  15.603 0.003
7361.55998  15.577 0.003
7364.55905  15.581 0.003
7367.59163  15.555 0.003
7374.59154  15.585 0.003
7378.54154  15.583 0.003
7383.56776  15.583 0.003
7387.59312  15.579 0.003
7390.54703  15.593 0.003
7396.54729  15.577 0.003
7401.53729  15.584 0.004
7404.54389  15.580 0.003
7407.55428  15.579 0.003
7416.54409  15.589 0.003
7433.52313  15.564 0.003
7550.94621  15.612 0.004
7560.89673  15.594 0.003
7567.93808  15.608 0.003
7576.92946  15.614 0.003
7583.87920  15.623 0.003
7587.91057  15.578 0.003
7593.86290  15.606 0.003
7601.84400  15.596 0.003
7604.80940  15.614 0.003
7611.80621  15.599 0.003
7617.80946  15.626 0.003
7621.76510  15.613 0.003
7622.77525  15.607 0.003
7623.74418  15.620 0.003
7624.76429  15.633 0.003
7624.77924  15.634 0.003
7625.75830  15.605 0.003
7626.74200  15.642 0.003
7629.79710  15.605 0.003
7630.74546  15.603 0.003
7631.79739  15.628 0.003
7632.76582  15.592 0.003
7633.80743  15.628 0.003
7634.75019  15.602 0.003
7635.78056  15.620 0.003
7636.75711  15.588 0.003
7637.72246  15.628 0.003
7638.71921  15.588 0.003
7639.74612  15.617 0.003
7643.70148  15.600 0.003
7644.72407  15.631 0.003
7646.69017  15.617 0.003
7647.71929  15.616 0.003
7648.73320  15.600 0.003
7649.74589  15.613 0.003
7650.72670  15.585 0.003
7651.73073  15.614 0.003
7652.70458  15.584 0.003
7653.73247  15.604 0.003
7655.72544  15.636 0.003
7656.69066  15.574 0.003
7657.68496  15.620 0.003
7658.69810  15.589 0.003
7659.69504  15.605 0.003
7660.67706  15.573 0.003
7661.69737  15.572 0.003
7662.71349  15.618 0.003
7663.64278  15.574 0.003
7664.66815  15.609 0.003
7666.66570  15.601 0.003
7667.65473  15.581 0.003
7671.69031  15.613 0.003
7679.77930  15.595 0.004
7680.67002  15.612 0.004
7681.71030  15.581 0.003
7682.68667  15.610 0.003
7683.63921  15.586 0.003
7684.66062  15.612 0.003
7686.64161  15.630 0.003
7687.66543  15.613 0.003
7689.65352  15.633 0.003
7690.67846  15.583 0.003
7691.62499  15.609 0.003
7692.63217  15.617 0.003
7697.63714  15.602 0.003
7700.59323  15.620 0.003
7704.54756  15.623 0.003
7708.56935  15.580 0.003
7712.57643  15.568 0.003
7714.61324  15.598 0.003
7716.59304  15.594 0.003
7724.57958  15.612 0.003
7734.58599  15.612 0.003
7739.57083  15.591 0.003
7744.53981  15.607 0.003
7754.56438  15.609 0.003
7758.56242  15.622 0.003
7763.58238  15.613 0.003
7767.54680  15.599 0.003
7772.54418  15.609 0.003
7923.93131  15.552 0.003
7932.94336  15.559 0.003
7938.89924  15.587 0.003
7944.86040  15.578 0.003
7948.86942  15.582 0.003
7952.90315  15.538 0.003
7957.93443  15.587 0.003
7960.92247  15.589 0.003
7964.91807  15.595 0.003
7971.84873  15.571 0.003
7973.81260  15.588 0.004
7980.77928  15.602 0.003
7983.80645  15.557 0.003
7986.76382  15.588 0.003
7991.80133  15.598 0.003
7994.76822  15.552 0.003
8001.74326  15.566 0.003
8004.73410  15.611 0.004
8010.71163  15.548 0.003
8017.78081  15.578 0.003
8020.76409  15.596 0.003
8027.64365  15.604 0.004
8031.79270  15.587 0.004
8034.68063  15.543 0.004
8037.67004  15.569 0.003
8040.77739  15.575 0.003
8043.66965  15.564 0.003
8046.60975  15.588 0.003
8053.66441  15.577 0.003
8057.63842  15.564 0.003
8064.55574  15.597 0.003
8067.58394  15.584 0.003
8071.54966  15.555 0.003
8075.56286  15.604 0.003
8080.55540  15.608 0.003
8085.55897  15.582 0.003
8090.58442  15.551 0.004
8094.56737  15.562 0.003
8103.53826  15.545 0.003
8110.58287  15.543 0.003
8115.57353  15.575 0.003
8122.57027  15.588 0.003
8132.59850  15.536 0.003
8136.54668  15.625 0.003
8138.55761  15.593 0.003
8139.58371  15.558 0.003
8140.56840  15.579 0.003
8142.53049  15.571 0.004
8284.93872  15.552 0.003
8291.92463  15.526 0.003
8306.88215  15.507 0.003
8311.87816  15.520 0.003
8312.89133  15.547 0.003
8318.90411  15.561 0.004
8328.81698  15.571 0.004
8332.82552  15.543 0.003
8335.84521  15.527 0.003
8336.87482  15.523 0.003
8340.81457  15.498 0.003
8344.76998  15.538 0.003
8347.75704  15.539 0.003
8355.79445  15.543 0.003
8358.78903  15.513 0.003
8362.79805  15.506 0.003
8366.84856  15.544 0.003
8371.75309  15.517 0.003
8376.72705  15.549 0.003
8383.68008  15.530 0.003
8385.70714  15.504 0.003
8393.70463  15.501 0.003
8406.64287  15.509 0.003
8410.63832  15.546 0.003
8415.59320  15.518 0.003
8422.77257  15.517 0.003
8423.58954  15.519 0.003
8424.64905  15.493 0.003
8426.62251  15.507 0.003
8427.57623  15.485 0.003
8430.60655  15.490 0.003
8432.57290  15.487 0.003
8432.59118  15.502 0.003
8436.52688  15.487 0.003
8436.64229  15.489 0.003
8437.60629  15.485 0.003
8440.57993  15.428 0.003
8441.61036  15.446 0.003
8442.56999  15.453 0.003
8443.54176  15.434 0.003
8444.60173  15.438 0.003
8444.60509  15.441 0.003
8444.63220  15.438 0.003
8445.63653  15.437 0.003
8446.64519  15.435 0.003
8447.56437  15.432 0.003
8448.53752  15.423 0.003
8448.55264  15.419 0.003
8449.58843  15.406 0.003
8450.59384  15.432 0.003
8451.55915  15.392 0.003
8451.60233  15.399 0.003
8452.60553  15.431 0.003
8453.59860  15.433 0.003
8454.56411  15.409 0.003
8454.63365  15.404 0.003
8456.66416  15.422 0.003
8457.60635  15.437 0.003
8458.67129  15.433 0.003
8459.60452  15.415 0.003
8461.55725  15.430 0.003
8461.60841  15.428 0.003
8462.57405  15.421 0.003
8464.60244  15.457 0.003
8465.56378  15.438 0.003
8465.60670  15.426 0.003
8467.61079  15.429 0.003
8468.56192  15.458 0.003
8469.55691  15.440 0.003
8471.57760  15.447 0.003
8472.58077  15.421 0.003
8473.55372  15.441 0.003
8474.56705  15.442 0.003
8475.56038  15.423 0.003
8476.55207  15.442 0.003
8477.56080  15.467 0.003
8478.56204  15.448 0.003
8479.56673  15.491 0.003
8480.55481  15.441 0.003
8481.54173  15.456 0.003
8482.54447  15.435 0.003
8483.55931  15.422 0.003
8484.55666  15.470 0.003
8487.54650  15.489 0.003
8488.53265  15.472 0.003
8491.54575  15.480 0.003
8495.55703  15.521 0.003
8496.56859  15.464 0.003
8500.54361  15.501 0.003
8503.56044  15.492 0.003
8504.56906  15.471 0.003
8507.56562  15.468 0.003
8510.57439  15.499 0.003
8511.56880  15.515 0.003
8516.56061  15.525 0.003
8643.92372  15.530 0.003
8648.93494  15.528 0.003
8650.92818  15.486 0.003
8655.93022  15.508 0.003
8663.90877  15.514 0.003
8667.88171  15.528 0.003
8669.88588  15.538 0.003
8676.87277  15.515 0.003
8683.86221  15.546 0.003
8691.88876  15.541 0.003
8695.83519  15.506 0.003
8701.80903  15.547 0.003
8705.79530  15.504 0.003
8711.80266  15.535 0.004
8715.77961  15.507 0.003
8719.78823  15.506 0.003
8723.75148  15.513 0.003
8727.73483  15.546 0.003
